MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
WITCH-GLOBIOM,SSP3-60,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,3.0040485,3.555509,4.1322691,4.6343376,5.0020711,5.2639528,5.4631855,5.6150108,5.7303554
WITCH-GLOBIOM,SSP3-60,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19278588,0.22023901,0.24841373,0.27616006,0.30275071,0.32786846,0.35159707,0.37348641,0.39282021
WITCH-GLOBIOM,SSP3-60,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98835504,1.2392513,1.5393569,1.8898906,2.2420361,2.5583932,2.8028569,3.0051877,3.1817291,3.3150099
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1979.61,2212.2037,2416.3761,2516.9356,2545.6654,2558.049,2621.7677,2773.3136,2947.1894
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,419.30748,457.34037,501.03979,548.00467,597.53903,651.24499,710.67745,776.64057,850.26106
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.71405,340.70156,350.07463,359.42139,368.58848,377.55771,386.28506,394.75938,402.95081
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1320206,2.6645497,3.2731146,3.9127031,4.4919047,5.0598564,5.5766377,6.139474,6.7530613,7.4021083
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05990297,-1.09266181,-1.14159683,-1.16678163,-1.15458545,-1.0796744,-1.04878281,-0.99524741,-0.93304005,-0.84478928
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.658568542,0.75172136,0.8294219,0.86645024,0.8768889,0.88136968,0.90425066,0.95754595,1.01687855
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.2187514,2.6834649,3.1719121,3.6514778,4.1146519,4.575313,5.0427528,5.5178263,6.0025704
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.06674548,0.12623965,0.1991608,0.26893743,0.32670709,0.37000414,0.40586545,0.43825004,0.46704699
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,3.0406294,3.6719877,4.328112,4.93707,5.4940686,6.028088,6.5761226,7.1532236,7.7404867
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19287825,0.22059881,0.24911626,0.27717058,0.30432855,0.33057092,0.35580402,0.38003056,0.40319918
WITCH-GLOBIOM,SSP3-Baseline,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.9880717,1.2399692,1.5582637,1.9303026,2.2992898,2.6713584,3.0273929,3.4007101,3.8016245,4.2265336
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1898.4234,1715.496,1426.9827,1279.89,1198.6869,1151.6898,1118.5199,1093.6314,1073.0936
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,415.05992,427.71178,427.11295,424.77939,419.52423,412.48309,403.81177,394.0633,384.27659
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.1765,336.71623,339.29958,340.68578,341.10034,340.84888,340.10863,338.97887,337.54451
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1369075,2.6515216,2.9648166,2.809802,2.6616658,2.5337733,2.3726935,2.2029324,2.0359018,1.8687446
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05464585,-0.9700591,-0.66292489,-0.62567884,-0.59018644,-0.52980134,-0.5146058,-0.50695494,-0.49301726,-0.48687136
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.624740153,0.545686811,0.41162467,0.33788353,0.295298758,0.269972271,0.251775636,0.237938998,0.226398618
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1642554,2.3249702,2.3174711,2.2881478,2.2215175,2.1309224,2.0172034,1.8864053,1.751798
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.05888012,0.089569333,0.11307478,0.12368495,0.1210176,0.10815849,0.095549768,0.087700665,0.082539085
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.947748,3.0888661,2.9984294,2.9210257,2.8166418,2.6907928,2.5466581,2.3927278,2.238693
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19120827,0.20835305,0.21629927,0.22055048,0.22182014,0.22105008,0.21878152,0.21531445,0.21090414
WITCH-GLOBIOM,SSP4-19,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98893262,1.2451351,1.5029935,1.5534489,1.5516963,1.5372608,1.4990395,1.4459435,1.3844718,1.3102873
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1907.5096,1803.7404,1575.4499,1421.5806,1320.2031,1258.0892,1212.6634,1174.6948,1139.3455
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,416.33475,434.48924,441.46809,446.10962,447.83413,447.44563,445.73744,441.80867,435.07634
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.2293,337.66926,342.07768,345.11686,347.02336,348.21615,348.7423,348.56124,347.65535
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1347587,2.6372811,3.0588478,3.0663692,3.0314037,2.9893704,2.9178887,2.8483798,2.7669345,2.6505894
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05693303,-1.01761231,-0.74610019,-0.6901735,-0.64756831,-0.58853107,-0.55712178,-0.52479604,-0.48259535,-0.45175682
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.628562573,0.584335817,0.48219135,0.408987572,0.358508531,0.326590525,0.302731716,0.282434638,0.263232207
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1806698,2.4091185,2.4944067,2.5503872,2.5710379,2.5663926,2.5459199,2.4985343,2.416346
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058844218,0.090156347,0.11388186,0.12391546,0.12060615,0.10736159,0.094752404,0.087129536,0.08229243
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9675506,3.2095051,3.2449007,3.2577175,3.2377684,3.196249,3.1443915,3.071505,2.965338
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19137236,0.21128809,0.22481036,0.23408122,0.2398758,0.24349292,0.24508648,0.24453822,0.24179309
WITCH-GLOBIOM,SSP4-26,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98855325,1.2363517,1.5206048,1.6440706,1.7041293,1.7414839,1.7568244,1.7638866,1.7628293,1.7366796
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1904.5526,1881.6377,1754.9887,1623.8822,1527.0728,1442.1863,1370.6514,1308.0215,1250.2583
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,416.33414,441.46367,460.54614,474.08065,483.7573,490.82157,494.78765,494.76058,490.5337
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.24817,338.31592,344.1677,349.05776,352.84017,355.25444,356.59608,356.74515,355.64152
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1347302,2.6287544,3.0777247,3.3481177,3.4742954,3.5472189,3.5513703,3.5327427,3.4818627,3.3929891
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05698444,-1.02557472,-0.89159691,-0.7844153,-0.69177561,-0.61051989,-0.57928069,-0.54448599,-0.50478133,-0.45943159
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.627319652,0.617653888,0.563106866,0.504466116,0.459588101,0.41901914,0.383868181,0.352310727,0.322509512
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1806619,2.494353,2.7208522,2.8758812,2.9840312,3.0616267,3.1047028,3.10441,3.0584865
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058843665,0.092047731,0.12011335,0.1331053,0.13044472,0.11535972,0.1002746,0.090882449,0.084844903
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9665408,3.3270384,3.5529897,3.6858348,3.7644471,3.7995911,3.8016019,3.7654265,3.6847197
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.191431,0.21327724,0.23119031,0.24604131,0.25745618,0.26470973,0.26872983,0.26917601,0.26587036
WITCH-GLOBIOM,SSP4-34,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98854765,1.2344979,1.5087048,1.7343017,1.8897493,2.0037032,2.0768501,2.126979,2.1571342,2.158007
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1904.5688,1959.5665,1929.8378,1820.7618,1715.9892,1623.2565,1549.8882,1488.002,1424.141
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,416.16014,444.46701,471.65855,495.24203,515.2163,532.71819,546.79361,556.94743,562.2978
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.23246,338.85488,345.89302,351.82257,356.90716,360.92891,363.67988,365.13496,365.25224
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1350532,2.6279431,3.1015697,3.5110946,3.7714385,3.9823286,4.1124003,4.2177222,4.2738305,4.2840387
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05663178,-1.02222089,-0.96172849,-0.87302988,-0.78611999,-0.67555838,-0.61958326,-0.55099532,-0.50655383,-0.45625745
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.627326441,0.65028418,0.637916204,0.591678267,0.545905619,0.504180527,0.470293294,0.441063201,0.4102381
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1784246,2.5306429,2.8484655,3.1096159,3.3212509,3.5000517,3.6396362,3.7381174,3.7892903
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058850495,0.094131491,0.12737743,0.14644367,0.14889154,0.13778841,0.12419808,0.11290851,0.10288086
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9642672,3.3948973,3.7569267,4.015656,4.2059636,4.3500641,4.4553137,4.521871,4.5370569
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19138218,0.21493358,0.23644223,0.25439132,0.26966084,0.28166062,0.28982971,0.29413796,0.29448482
WITCH-GLOBIOM,SSP4-45,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98860471,1.2353934,1.50835,1.7868426,2.0076033,2.1955744,2.3429692,2.4719069,2.5715534,2.6391074
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1905.1578,1981.5014,2035.4996,2051.5418,2049.3832,2033.9609,1996.454,1941.982,1876.2295
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,416.03009,445.25843,476.0732,507.45125,539.50747,571.92103,603.78516,633.95543,659.81766
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.22186,338.83665,346.34248,353.46827,359.95254,365.61644,370.34292,374.07509,376.71288
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1352025,2.6268307,3.1103192,3.5914462,4.0031092,4.4057976,4.7530631,5.0769681,5.3550249,5.5773302
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05644217,-1.01960463,-0.9842548,-0.93580159,-0.88613859,-0.80001465,-0.74551909,-0.67590052,-0.61123203,-0.53910182
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.627574099,0.659348085,0.681444019,0.68795031,0.68707636,0.680818578,0.665497292,0.642980275,0.615363849
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1767517,2.5401649,2.8983301,3.2399685,3.5678349,3.8801169,4.1703106,4.4312947,4.6453096
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058856004,0.10246191,0.15786142,0.20916775,0.24890083,0.27560016,0.29533405,0.3098524,0.31898962
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9627781,3.4204235,3.8757615,4.2957918,4.682054,5.0325071,5.3432947,5.6105268,5.8178192
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19134925,0.2148776,0.2378082,0.25934567,0.27875365,0.29556162,0.30948699,0.32041933,0.32811268
WITCH-GLOBIOM,SSP4-60,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98863016,1.2356008,1.508901,1.8099418,2.0912989,2.3705732,2.6302315,2.8798746,3.1075134,3.3050449
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1934.9288,2040.5912,2113.3375,2146.4953,2146.5127,2133.1142,2102.641,2054.0621,1986.5382
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,416.83868,447.4591,480.63718,514.57779,548.12151,582.42868,617.19113,650.14995,677.8596
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.2543,338.93574,346.49625,353.68112,360.26115,366.05482,370.88988,374.72049,377.53095
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1345103,2.6489772,3.1665854,3.6731111,4.1512402,4.5837654,4.9586756,5.3193462,5.6432189,5.9020092
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05715672,-1.03445079,-1.01077655,-0.99023007,-0.91908073,-0.82959861,-0.77729954,-0.71111884,-0.63529156,-0.55338418
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.640041085,0.683511875,0.7127721,0.72593723,0.7259441,0.72063699,0.70850251,0.68897011,0.661422109
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1871444,2.5665538,2.9493977,3.3146135,3.6526188,3.9775616,4.2878509,4.5663056,4.7896996
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.066756711,0.12602664,0.19788611,0.26613557,0.32251203,0.36469818,0.39951166,0.42998888,0.4554566
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.991805,3.4912875,3.9940345,4.4604353,4.8745102,5.2542982,5.60329,5.9067782,6.140337
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19145006,0.21518198,0.23827532,0.25998561,0.27967292,0.29685702,0.31109263,0.32230423,0.33049309
WITCH-GLOBIOM,SSP4-Baseline,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98850834,1.2406804,1.530547,1.8429869,2.1569963,2.4587259,2.7372092,3.0078203,3.2631237,3.4855008
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1889.9668,1755.8075,1536.7288,1422.3367,1362.2575,1337.4346,1334.1865,1324.805,1265.9328
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.42579,429.68863,436.97718,445.62587,454.15065,462.85469,471.71376,479.94057,482.72474
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.54181,338.6526,343.83288,348.18877,351.98007,355.21383,358.01387,360.4873,362.12389
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1410417,2.6988642,3.0185117,3.0477026,3.0740505,3.1287265,3.1926667,3.2871533,3.3814213,3.400975
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05003687,-0.87831732,-0.64323692,-0.56973746,-0.52474545,-0.49503166,-0.48203075,-0.45886687,-0.42530724,-0.36630678
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.62117415,0.563465892,0.464128721,0.409356944,0.379682338,0.367225682,0.365586987,0.360842294,0.330665062
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1560718,2.3496514,2.4396797,2.54458,2.6460038,2.7476149,2.849092,2.9416346,2.9725944
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058881657,0.089376742,0.11227981,0.12217651,0.11886344,0.10571069,0.093145659,0.085500228,0.080669941
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9376595,3.1344803,3.1785185,3.2598154,3.3440551,3.4316029,3.5274981,3.6157218,3.6209576
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.1923433,0.21431209,0.23016956,0.24340996,0.25486597,0.26458794,0.27296976,0.28034629,0.28521301
WITCH-GLOBIOM,SSP5-34,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98965575,1.270004,1.5291403,1.6534119,1.7430017,1.8219514,1.8979209,1.9825624,2.071094,2.1348946
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1899.8279,1861.457,1759.7387,1691.9576,1636.7885,1595.5126,1585.4582,1570.2002,1497.4393
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,415.39271,437.76794,456.61848,476.10586,495.2556,513.59187,530.40937,545.49073,555.05717
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.57332,339.46386,346.50115,353.0619,358.74283,362.80804,365.70338,368.21163,369.96958
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1398591,2.6937871,3.1174493,3.3871119,3.5891106,3.7652065,3.9166783,4.072858,4.2172326,4.2913762
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05127893,-0.90668367,-0.72585945,-0.62048037,-0.54583426,-0.51167818,-0.49729986,-0.48092008,-0.45283417,-0.39796011
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.625331609,0.609091267,0.565188484,0.535206065,0.510344138,0.491460566,0.486822859,0.479755961,0.445560445
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1685452,2.4493566,2.6750098,2.8986973,3.1097625,3.3043486,3.4768038,3.6268675,3.7199206
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058867058,0.090914541,0.1167409,0.12752421,0.12313207,0.10855202,0.094945018,0.086519085,0.08109326
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9537621,3.277132,3.5126504,3.7413775,3.943863,4.1198554,4.283321,4.4263293,4.489949
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19244118,0.21680354,0.23829021,0.2581234,0.27514643,0.28724415,0.2958186,0.30321891,0.30839031
WITCH-GLOBIOM,SSP5-45,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98944577,1.2660244,1.5492402,1.7771395,1.9681874,2.129747,2.2704955,2.4051179,2.5346137,2.6368675
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1917.0541,2015.425,2179.1624,2326.3845,2293.2361,2131.339,1989.657,1875.701,1766.5871
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,415.89729,444.86905,478.33669,514.16823,547.15322,578.75296,611.64603,644.49676,674.19979
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.58512,339.95982,348.32762,356.45408,363.90972,370.39424,375.94685,380.50358,383.68525
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1391636,2.6939308,3.2249899,3.7838124,4.2842935,4.6344904,4.8587632,5.0842491,5.3089794,5.5020824
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05199145,-0.92425561,-0.80420679,-0.71995757,-0.62210199,-0.55611028,-0.52570824,-0.50072672,-0.4739457,-0.43636536
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.63256774,0.673265086,0.7388058,0.79560746,0.78298289,0.71993257,0.662704972,0.615139861,0.568184559
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1750429,2.5354822,2.9237177,3.3103518,3.6431552,3.9436755,4.2395455,4.5195619,4.7607233
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.058871254,0.092867803,0.1241454,0.14233275,0.14394221,0.13098238,0.11477319,0.10169354,0.091774025
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9664721,3.4214624,3.9223664,4.4000876,4.7459442,4.9988764,5.2459818,5.4855926,5.6859803
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19247785,0.21832519,0.24383062,0.2683047,0.29051082,0.30963768,0.32588131,0.33912096,0.34831775
WITCH-GLOBIOM,SSP5-60,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98932177,1.2647811,1.5739606,1.9156251,2.261417,2.5485266,2.7639515,2.9577739,3.1461216,3.314526
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1957.1319,2162.7351,2415.4611,2625.5485,2730.9194,2821.779,2966.7574,3139.3183,3253.6595
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,417.48415,453.42224,502.15026,565.72393,642.96576,732.12698,832.37018,941.90026,1056.2828
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.63318,340.48952,349.97799,359.78876,369.52589,379.01309,388.18977,396.91123,404.97409
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1375348,2.7120248,3.3638894,4.1202636,4.9277213,5.7056601,6.4893363,7.3011498,8.1073618,8.8503958
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05364987,-0.96056953,-0.89017119,-0.85479293,-0.78517428,-0.77189529,-0.75538936,-0.72096605,-0.67076405,-0.59943779
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.649274926,0.73234707,0.82908138,0.90559928,0.94279118,0.97427214,1.0234416,1.08037732,1.11721771
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1954261,2.6374122,3.1837616,3.8218039,4.5068322,5.201908,5.8887454,6.5504203,7.1638686
WITCH-GLOBIOM,SSP5-Baseline,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.066777454,0.126243,0.19904495,0.26906734,0.32723584,0.37085951,0.40756252,0.4404755,0.468764
