IAM,SSP_scenario,Mitigation_scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Gas|w/ CCS,GW,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Gas|w/o CCS,GW,105.4504297,162.1179826,204.0104246,250.8741708,293.2700168,325.5621087,352.4801224,387.7253754,418.2753647,451.3623231
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Nuclear,GW,28.85062574,53.69503636,94.59048565,152.637691,204.8008625,246.9262289,284.1577527,332.8778398,373.4652108,414.2898064
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Oil,GW,1.328957382,15.02484026,21.63480705,28.22106917,34.13234002,39.30021166,44.40825564,52.21215199,60.05671851,69.4619102
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Oil|w/ CCS,GW,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Oil|w/o CCS,GW,1.328957382,15.02484026,21.63480705,28.22106917,34.13234002,39.30021166,44.40825564,52.21215199,60.05671851,69.4619102
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Solar,GW,1.846185005,5.008935604,6.589169942,9.580988068,13.87421119,19.16378789,25.49894104,35.17783115,44.84399059,56.02480514
GCAM4,SSP2,baseline,USA,Cumulative Capacity|Electricity|Wind,GW,25.2284951,58.93546776,93.48835993,136.4592655,182.2055103,226.7836952,272.6029309,336.1744494,393.43509,454.0639421
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity,billion US$2005/yr,13.4064844,24.29873211,28.72334369,36.94008478,30.69682655,29.91984661,29.42720561,29.86281286,30.21924277,32.04717329
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Coal,billion US$2005/yr,0,9.48266134,9.565146733,11.58021284,9.739770552,9.074820127,8.624125161,8.752205733,8.674732392,9.137513633
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Coal|w/ CCS,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Coal|w/o CCS,billion US$2005/yr,0,9.48266134,9.565146733,11.58021284,9.739770552,9.074820127,8.624125161,8.752205733,8.674732392,9.137513633
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Gas,billion US$2005/yr,4.744211316,2.628366673,2.689293058,2.959296194,2.116504929,1.780175898,1.566577406,1.525302844,1.547941092,1.719100652
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Gas|w/ CCS,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Gas|w/o CCS,billion US$2005/yr,4.744211316,2.628366673,2.689293058,2.959296194,2.116504929,1.780175898,1.566577406,1.525302844,1.547941092,1.719100652
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Oil,billion US$2005/yr,0,0.376081072,0.354529564,0.384442123,0.297056476,0.293771199,0.302357378,0.338536268,0.383146175,0.45650651
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Oil|w/ CCS,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Fossil|Oil|w/o CCS,billion US$2005/yr,0,0.376081072,0.354529564,0.384442123,0.297056476,0.293771199,0.302357378,0.338536268,0.383146175,0.45650651
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Biomass,billion US$2005/yr,0.059367699,0.755808019,0.821616042,1.06753355,0.939375582,0.912992623,0.916232218,0.952017419,0.973800102,1.054625463
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Biomass|w/ CCS,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Biomass|w/o CCS,billion US$2005/yr,0.059367699,0.755808019,0.821616042,1.06753355,0.939375582,0.912992623,0.916232218,0.952017419,0.973800102,1.054625463
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Non-Biomass Renewables,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Non-Biomass Renewables|Geothermal,billion US$2005/yr,0.035419618,1.2943856,1.127618287,1.399585935,1.270039653,1.389516847,1.406294578,1.336641961,1.316138962,1.370765736
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Non-Biomass Renewables|Hydro,billion US$2005/yr,0,0.300523835,0.288959615,0.121883405,0.117101791,0.112546627,0.107876933,0.103834981,0.099795886,0
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Non-Biomass Renewables|Solar,billion US$2005/yr,2.401130177,0.305091358,0.792308006,1.5802663,1.855708532,2.435048233,2.880718917,3.330397266,3.802789138,4.328543329
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Non-Biomass Renewables|Wind,billion US$2005/yr,4.81218326,3.550625298,3.903164046,5.259260847,4.724787798,5.056173548,5.344863228,5.472159062,5.566873289,5.956527466
GCAM4,SSP2,baseline,USA,Investment|Energy Supply|Electricity|Non-fossil|Nuclear,billion US$2005/yr,1.354172334,5.605188918,9.180708338,12.58760359,9.636481238,8.864801504,8.278159795,8.051717327,7.854025735,8.023590505
GCAM4,SSP2,baseline,USA,Policy Cost|Area under MAC Curve,billion US$2005/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,baseline,USA,Land Cover|Cropland|Energy Crops|Irrigated,million ha,0,1.5877595,2.1597237,2.7239949,3.3358588,4.1748151,4.5277969,4.7355202,4.7849741,4.8154899
GCAM4,SSP2,baseline,USA,Land Cover|Cropland|Irrigated,million ha,18.97411465,20.11411751,20.60240958,21.48717902,22.30349134,23.89023165,24.74237178,25.06617334,25.01418133,24.75512753
GCAM4,SSP2,baseline,USA,Water|Withdrawal|Irrigation,million m3/yr,163612.3138,168916.378,172106.6571,175370.4971,176790.632,178304.886,181275.3509,185910.0023,187769.4368,187737.8337
GCAM4,SSP2,baseline,USA,Trade|Primary Energy|Biomass|Volume,EJ/yr,-0.339334796,0.318335682,0.882155892,1.771550969,2.704775117,3.642764353,4.522132904,5.187508908,5.708474908,6.165282061
GCAM4,SSP2,60,USA,GDP|MER,billion US$2005/yr,13644.1704,17751.63,21846.642,25338.318,28420.41,31466.07,34663.53,37648.608,40441.176,43031.436
GCAM4,SSP2,60,USA,GDP|PPP,billion US$2005/yr,13168.77343,17133.11888,21085.45044,24455.46773,27430.17195,30369.71355,33455.76606,36336.83649,39032.10445,41532.11332
GCAM4,SSP2,60,USA,Population,million,314.242,339.508,364.622,386.598,405.392,423.721,440.154,451.824,458.294,460.474
GCAM4,SSP2,60,USA,Primary Energy,EJ/yr,86.84148703,95.52157343,104.4347004,111.2031277,113.5901659,116.074467,116.4044399,113.9057772,110.7515745,107.4454738
GCAM4,SSP2,60,USA,Primary Energy|Biomass,EJ/yr,2.79882,5.16979,7.61311,8.20522,8.86067,9.8346,10.1086,10.6404,11.6702,14.5411
GCAM4,SSP2,60,USA,Primary Energy|Biomass|Traditional,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0.442998822,1.341095289,1.575446816,1.646222799,1.977902956,2.187686091,2.690535287,4.089944535,8.001007021
GCAM4,SSP2,60,USA,Primary Energy|Biomass|w/o CCS,EJ/yr,2.79882,4.726791178,6.272014711,6.629773184,7.214447201,7.856697044,7.920913909,7.949864713,7.580255465,6.540092979
GCAM4,SSP2,60,USA,Primary Energy|Coal,EJ/yr,20.9225,23.2669,24.2749,25.9124,26.5836,28.2666,27.8159,23.5181,18.4165,12.7831
GCAM4,SSP2,60,USA,Primary Energy|Coal|w/ CCS,EJ/yr,0,0.413210793,1.638369851,2.520775434,2.966662102,3.680157529,4.061665216,4.663822607,6.127523975,8.873561459
GCAM4,SSP2,60,USA,Primary Energy|Coal|w/o CCS,EJ/yr,20.9225,22.85368921,22.63653015,23.39162457,23.6169379,24.58644247,23.75423478,18.85427739,12.28897602,3.909538541
GCAM4,SSP2,60,USA,Primary Energy|Fossil,EJ/yr,79.65724,84.52935,88.7215,93.0147,93.1754,92.9776,91.1821,85.5461,78.7147,69.51907
GCAM4,SSP2,60,USA,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0.602507939,2.221837777,3.283633035,3.813986041,4.612120753,4.895299952,5.578845689,7.517140347,11.11567446
GCAM4,SSP2,60,USA,Primary Energy|Fossil|w/o CCS,EJ/yr,79.65724,83.92684206,86.49966222,89.73106696,89.36141396,88.36547925,86.28680005,79.96725431,71.19755965,58.40339554
GCAM4,SSP2,60,USA,Primary Energy|Gas,EJ/yr,22.9696,24.8625,30.6604,34.4742,34.7848,33.7698,30.8271,28.3984,26.9706,25.7887
GCAM4,SSP2,60,USA,Primary Energy|Gas|w/ CCS,EJ/yr,0,0.186319609,0.580020809,0.760536812,0.844794869,0.928761452,0.829177337,0.907085169,1.372440736,2.214963166
GCAM4,SSP2,60,USA,Primary Energy|Gas|w/o CCS,EJ/yr,22.9696,24.67618039,30.08037919,33.71366319,33.94000513,32.84103855,29.99792266,27.49131483,25.59815926,23.57373683
GCAM4,SSP2,60,USA,Primary Energy|Geothermal,EJ/yr,0.0632759,0.3446339,0.5727019,0.6502196,0.694217,0.7262126,0.7698207,0.7982132,0.8016732,0.8033822
GCAM4,SSP2,60,USA,Primary Energy|Hydro,EJ/yr,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM4,SSP2,60,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,1.36527703,2.347169431,3.429545383,4.081111689,4.679371921,5.312021005,6.074454919,7.338395156,8.97650649,10.91381183
GCAM4,SSP2,60,USA,Primary Energy|Nuclear,EJ/yr,3.02015,3.475264,4.670545,5.902096,6.874724,7.950246,9.039285,10.380882,11.390168,12.471492
GCAM4,SSP2,60,USA,Primary Energy|Oil,EJ/yr,35.76514,36.39995,33.7862,32.6281,31.807,30.9412,32.5391,33.6296,33.3276,30.94727
GCAM4,SSP2,60,USA,Primary Energy|Oil|w/ CCS,EJ/yr,0,0.002977537,0.003447117,0.002320789,0.002529069,0.003201772,0.004457399,0.007937914,0.017175636,0.027149833
GCAM4,SSP2,60,USA,Primary Energy|Oil|w/o CCS,EJ/yr,35.76514,36.39697246,33.78275288,32.62577921,31.80447093,30.93799823,32.5346426,33.62166209,33.31042436,30.92012017
GCAM4,SSP2,60,USA,Primary Energy|Solar,EJ/yr,0.01416213,0.168161991,0.312092193,0.506060669,0.826315481,1.264665495,1.741993799,2.222818596,2.74430215,3.32057203
GCAM4,SSP2,60,USA,Primary Energy|Wind,EJ/yr,0.342526,0.87031354,1.56078829,1.92654842,2.15181944,2.30538291,2.53815042,3.28413336,4.38856114,5.7435176
GCAM4,SSP2,60,USA,Secondary Energy|Electricity,EJ/yr,15.13519424,17.63219167,20.30884379,22.37187714,24.00866396,25.41408286,26.84752835,28.23989998,29.76156491,31.58041548
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Biomass,EJ/yr,0.115435,0.1587008,0.28402388,0.36714919,0.47884247,0.572313488,0.68119568,0.78083173,0.94788399,1.39518253
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0.0133647,0.0432367,0.04071969,0.0475198,0.06362525,0.09801008,0.18339396,0.4168676,1.07433733
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.115435,0.1453361,0.24078718,0.3264295,0.43132267,0.508688238,0.5831856,0.59743777,0.53101639,0.3208452
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Coal,EJ/yr,7.10524,8.0824737,7.9851458,7.8055088,7.7024222,7.8761571,7.8777984,6.7706527,5.6929967,4.2048128
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0.0907507,0.2965028,0.4101688,0.4692172,0.5602011,0.7076604,1.0417198,1.8006241,3.1416815
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,7.10524,7.991723,7.688643,7.39534,7.233205,7.315956,7.170138,5.7289329,3.8923726,1.0631313
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Gas,EJ/yr,3.384548214,3.553119138,3.922844524,4.197725274,4.255782077,3.684377259,3.155122453,2.945931725,2.724095713,2.567553938
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0.085023,0.2758767,0.3822183,0.4419507,0.5096879,0.4828847,0.5510311,0.8369299,1.3326997
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,3.384548214,3.468096138,3.646967824,3.815506974,3.813831377,3.174689359,2.672237753,2.394900625,1.887165813,1.234854238
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0632759,0.3446339,0.5727019,0.6502196,0.694217,0.7262126,0.7698207,0.7982132,0.8016732,0.8033822
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Hydro,EJ/yr,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.36527703,2.347169431,3.429545383,4.081111689,4.679371921,5.312021005,6.074454919,7.338395156,8.97650649,10.91381183
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Nuclear,EJ/yr,3.02015,3.475264,4.670545,5.902096,6.874724,7.950246,9.039285,10.380882,11.390168,12.471492
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Oil,EJ/yr,0.144544,0.0154646,0.016739205,0.018286186,0.017521292,0.018968013,0.019671898,0.023206668,0.029914019,0.027562377
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0.00106818,0.001450147,0.001098056,0.001289457,0.001754654,0.002416334,0.004239425,0.009072962,0.014789219
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.144544,0.01439642,0.015289059,0.01718813,0.016231835,0.01721336,0.017255564,0.018967243,0.020841057,0.012773158
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Other,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Solar,EJ/yr,0.01416213,0.168161991,0.312092193,0.506060669,0.826315481,1.264665495,1.741993799,2.222818596,2.74430215,3.32057203
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.00316433,0.03608011,0.07059336,0.12635742,0.17565431,0.25772299,0.3555949,0.56155199,0.8889978,1.34108125
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0109978,0.132081881,0.241498833,0.379703249,0.650661171,1.006942505,1.386398899,1.661266606,1.85530435,1.97949078
GCAM4,SSP2,60,USA,Secondary Energy|Electricity|Wind,EJ/yr,0.342526,0.87031354,1.56078829,1.92654842,2.15181944,2.30538291,2.53815042,3.28413336,4.38856114,5.7435176
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen,EJ/yr,0,0.035576604,0.132392335,0.248656999,0.37985066,0.50558492,0.64918997,0.79580023,0.95961199,1.1362094
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0.0019307,0.0067478,0.00956222,0.01562657,0.02007086,0.0266867,0.0385901,0.0653343,0.13406865
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0.00106695,0.00330615,0.00186934,0.00312517,0.00544866,0.0107724,0.0247627,0.0588394,0.133067
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0.00086375,0.00344165,0.00769288,0.0125014,0.0146222,0.0159143,0.0138274,0.0064949,0.00100165
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Coal,EJ/yr,0,0.00581948,0.02236138,0.05864433,0.09317944,0.1149098,0.1239287,0.1316027,0.1536437,0.1792344
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Coal|w/ CCS,EJ/yr,0,0.00260813,0.00819288,0.00403443,0.00663634,0.0136808,0.0303391,0.0715341,0.134775,0.176625
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Coal|w/o CCS,EJ/yr,0,0.00321135,0.0141685,0.0546099,0.0865431,0.101229,0.0935896,0.0600686,0.0188687,0.0026094
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0.004926764,0.018169775,0.029361709,0.04791935,0.06648426,0.09214007,0.13226803,0.17411849,0.21252745
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Gas,EJ/yr,0,0.02086146,0.077749,0.14029444,0.2057188,0.2522653,0.2894315,0.3184094,0.3321275,0.3285969
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Gas|w/ CCS,EJ/yr,0,0.00345526,0.0116152,0.00933234,0.0144717,0.0219405,0.0335637,0.0536197,0.084069,0.119189
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Gas|w/o CCS,EJ/yr,0,0.0174062,0.0661338,0.1309621,0.1912471,0.2303248,0.2558678,0.2647897,0.2480585,0.2094079
GCAM4,SSP2,60,USA,Secondary Energy|Hydrogen|Nuclear,EJ/yr,0,0.0020382,0.00736438,0.0107943,0.0174065,0.0518547,0.117003,0.17493,0.234388,0.281782
GCAM4,SSP2,60,USA,Secondary Energy|Liquids,EJ/yr,35.1627751,36.61576351,37.99569999,39.48253345,39.84892351,40.57969352,41.23144969,41.1559627,40.07222618,38.0598815
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Biomass,EJ/yr,0,0.9257185,1.9773699,2.27931531,2.35749816,2.68467389,2.59388262,2.73049411,3.24830644,4.64858953
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Biomass|1st Generation,EJ/yr,1.0622751,0.202764313,0.185885289,0.131212443,0.108587251,0.063816176,0.050838274,0.042679294,0.035879037,0.033305112
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,0,0.1885845,0.5737669,0.69614931,0.72295616,0.86888019,0.93846572,1.09214191,1.51832334,2.75485853
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,0,0.737134,1.403603,1.583166,1.634542,1.8157937,1.6554169,1.6383522,1.7299831,1.893731
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Coal,EJ/yr,0,0.2003247,0.8179688,1.5728447,2.1193141,2.70726445,2.5705628,2.1629483,1.5055537,0.90577886
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Coal|w/ CCS,EJ/yr,0,0.0671647,0.3616033,0.6279184,0.7599615,0.97499535,0.9836196,0.9061063,0.7921724,0.6753065
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Coal|w/o CCS,EJ/yr,0,0.13316,0.4563655,0.9449263,1.3593526,1.7322691,1.5869432,1.256842,0.7133813,0.23047236
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Fossil,EJ/yr,0,0.8755707,3.7103248,6.0138357,7.0467881,8.17422345,7.2665788,5.8865793,4.4636507,3.24776686
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Fossil|w/ CCS,EJ/yr,0,0.0671647,0.3616033,0.6279184,0.7599615,0.97499535,0.9836196,0.9061063,0.7921724,0.6753065
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Fossil|w/o CCS,EJ/yr,34.1005,35.286956,35.014476,35.499161,35.263524,35.123939,36.016166,36.219841,35.282487,32.472208
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Gas,EJ/yr,0,0.675246,2.892356,4.440991,4.927474,5.466959,4.696016,3.723631,2.958097,2.341988
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Gas|w/o CCS,EJ/yr,0,0.675246,2.892356,4.440991,4.927474,5.466959,4.696016,3.723631,2.958097,2.341988
GCAM4,SSP2,60,USA,Secondary Energy|Liquids|Oil,EJ/yr,34.1005,34.61171,32.12212,31.05817,30.33605,29.65698,31.32015,32.49621,32.32439,30.13022
GCAM4,SSP2,60,USA,Secondary Energy|Gases,EJ/yr,23.2528726,24.0868712,26.308267,27.92468,27.936142,26.662809,25.41908,24.52622,23.48857,22.199365
GCAM4,SSP2,60,USA,Secondary Energy|Gases|Biomass,EJ/yr,0.222693,0.329075,0.399767,0.464605,0.655585,0.819849,1.00667,1.12769,1.01918,0.627865
GCAM4,SSP2,60,USA,Secondary Energy|Gases|Coal,EJ/yr,0.0605796,0.0583962,0.1199,0.465775,0.854457,1.39046,1.80511,1.84503,1.28889,0.6592
GCAM4,SSP2,60,USA,Secondary Energy|Gases|Natural Gas,EJ/yr,22.9696,23.6994,25.7886,26.9943,26.4261,24.4525,22.6073,21.5535,21.1805,20.9123
GCAM4,SSP2,60,USA,Final Energy,EJ/yr,66.34315734,71.89975776,77.4561693,82.48622873,84.66847178,86.76240229,88.59752332,89.21508823,88.58199755,86.79523273
GCAM4,SSP2,60,USA,Final Energy|Electricity,EJ/yr,13.7235704,16.00798592,18.41399949,20.27717866,21.76192229,23.05852868,24.36699942,25.61445263,26.95801615,28.54307865
GCAM4,SSP2,60,USA,Final Energy|Gases,EJ/yr,14.24716626,15.71220795,17.38330758,18.69047845,18.87683182,18.90714057,18.76022396,18.34876552,17.77446121,16.82871183
GCAM4,SSP2,60,USA,Final Energy|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Final Energy|Hydrogen,EJ/yr,0,0.03557665,0.1323924,0.248657052,0.379850821,0.505585429,0.64919077,0.79579932,0.95961164,1.13621042
GCAM4,SSP2,60,USA,Final Energy|Industry,EJ/yr,20.13494905,21.38484047,23.12633082,25.03569279,25.7931283,26.40088179,26.89063713,26.98871752,26.71866595,26.05053108
GCAM4,SSP2,60,USA,Final Energy|Industry|Electricity,EJ/yr,3.2956417,3.85906219,4.5275884,5.11247789,5.65760668,6.14059944,6.6485215,7.2006424,7.908209,8.8705497
GCAM4,SSP2,60,USA,Final Energy|Industry|Gases,EJ/yr,6.59419266,6.7944927,7.09623,7.29180202,6.97873825,6.67063698,6.33244612,5.94430432,5.51975953,4.88668627
GCAM4,SSP2,60,USA,Final Energy|Industry|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Final Energy|Industry|Hydrogen,EJ/yr,0,0.01603303,0.03822307,0.06797421,0.1043143,0.121293,0.1417841,0.1622985,0.1912626,0.2247455
GCAM4,SSP2,60,USA,Final Energy|Industry|Liquids,EJ/yr,7.2263361,7.696329,8.353186,9.123742,9.56886,10.026002,10.417997,10.580494,10.424391,9.939259
GCAM4,SSP2,60,USA,Final Energy|Industry|Solids,EJ/yr,3.01877859,3.01892355,3.11110335,3.43969667,3.48360907,3.44235037,3.34988841,3.1009783,2.67504382,2.12929061
GCAM4,SSP2,60,USA,Final Energy|Industry|Solids|Biomass,EJ/yr,1.47476959,1.87486255,1.88630635,1.73006467,1.79703407,1.81794537,1.89888041,1.9283943,1.84437112,1.60910641
GCAM4,SSP2,60,USA,Final Energy|Industry|Solids|Coal,EJ/yr,1.544009,1.144061,1.224797,1.709632,1.686575,1.624405,1.451008,1.172584,0.8306727,0.5201842
GCAM4,SSP2,60,USA,Final Energy|Liquids,EJ/yr,34.77932249,36.57640849,37.95437178,39.438855,39.80840128,40.53679814,41.18787046,41.10533667,40.00708467,37.9994756
GCAM4,SSP2,60,USA,Final Energy|Residential and Commercial,EJ/yr,20.1365582,22.5445732,24.5940583,25.9732937,26.4547774,26.72223041,26.81723152,26.55013308,25.92942617,24.99368216
GCAM4,SSP2,60,USA,Final Energy|Residential and Commercial|Electricity,EJ/yr,10.400421,12.084386,13.742949,14.931488,15.759049,16.418324,17.013651,17.44826,17.751044,18.00769
GCAM4,SSP2,60,USA,Final Energy|Residential and Commercial|Gases,EJ/yr,7.6232116,8.289341,8.7000186,8.8386188,8.4363399,7.96766331,7.42262322,6.79110128,6.11028311,5.27037454
GCAM4,SSP2,60,USA,Final Energy|Residential and Commercial|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,60,USA,Final Energy|Residential and Commercial|Hydrogen,EJ/yr,0,0,0,0,0,0,0,0,0,0
