"scenario","region","sector","subsector","technology","year","value","Units"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2035,39289207.285402,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2040,40055239.6784425,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2045,39801392.9060138,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2050,39088326.1398601,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2055,38346573.3668355,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2060,37556116.3417959,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2065,36627637.5702319,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2070,35379397.4883924,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2075,33627283.6091637,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2080,31422000.6907844,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2085,28156693.3576602,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2090,24085406.1258335,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2095,19232876.7213582,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2100,14790039.1268697,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",1975,46988496.594855,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",1990,54825735.1448406,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2005,73588967.4883133,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2010,72287155.3658389,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2015,70403614.4895974,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2020,63722912.4206719,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2025,54902624.4532389,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2030,47932129.1186699,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2035,41863008.4977022,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2040,40335402.8301066,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2045,39295231.8741612,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2050,38176177.6950477,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2055,37111621.6558259,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2060,35967058.5505657,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2065,34594734.3512296,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2070,32805319.4350333,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2075,30535581.9858205,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2080,27941027.5812792,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2085,24240835.9018032,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2090,19865161.9256537,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2095,14995616.6832332,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2100,10768744.7762729,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2015,824841.343707403,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2020,2246387.22418062,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2025,4555274.61314758,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2030,6940862.7949346,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2035,9411492.59516082,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2040,11282641.8678598,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2045,13205661.2678266,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2050,15001842.3113328,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2055,16672785.7329301,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2060,18204174.8949981,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2065,19446756.2137635,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2070,20260869.9664363,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2075,20488519.0057978,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2080,19884257.3672679,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2085,19320961.6140097,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2090,18475442.8797798,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2095,17114221.984344,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2100,14855452.7142288,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2015,13508.0310272913,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2020,156804.85210096,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2025,411880.172643358,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2030,724100.464302005,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2035,1110305.92255305,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2040,1499171.68496015,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2045,1989242.41785071,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2050,2590040.24741681,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2055,3172946.89397515,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2060,3785899.3643202,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2065,4436652.83340232,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2070,5163707.32363247,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2075,5987279.15334094,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2080,6931919.51043955,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2085,8169938.55446782,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2090,9818276.91488324,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2095,12007717.2740911,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2100,14038188.2466469,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2020,71988.5625093928,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2025,237621.249792369,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2030,454035.485750595,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2035,720611.047540201,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2040,984912.755517706,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2045,1295914.12258522,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2050,1641484.23719742,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2055,2039553.33672573,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2060,2530042.19848713,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2065,3150088.06182256,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2070,3986388.31836194,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2075,5116179.64611803,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2080,6539351.30866723,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2085,7961298.27910324,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2090,9286301.11342837,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2095,10330970.0774364,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2100,11300605.8864319,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2015,1626213.81621445,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2020,4828895.74693036,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2025,8151275.18264918,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2030,10449655.7942834,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2035,12032258.9043949,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2040,12222173.5187026,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2045,12076261.801998,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2050,11788848.0511708,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2055,11482615.6997883,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2060,11145624.3293196,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2065,10773309.3580188,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2070,10319790.9718176,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2075,9760558.84981768,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2080,9128560.37376179,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2085,8206709.30897835,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2090,7076495.79860736,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2095,5737712.2118546,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2100,4505268.5490101,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1975,14025229.4485062,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1990,16364437.5248827,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2005,21964965.1048437,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2010,21576563.6905813,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2015,20979971.2085299,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2020,18919364.1092705,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2025,16273014.0608892,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2030,14231186.0134624,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2035,12491622.2622397,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2040,12050607.863868,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2045,11731278.2938154,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2050,11355311.6571178,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2055,10970143.3509369,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2060,10549690.9926466,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2065,10075521.581738,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2070,9502483.65978607,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2075,8831018.8541944,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2080,8115150.72018224,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2085,7096243.79414626,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2090,5890485.63194904,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2095,4538443.33590839,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2100,3349473.60650075,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2015,197744.602258496,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2020,534144.389750026,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2025,1089070.64456508,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2030,1671581.47432365,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2035,2285568.14376752,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2040,2739690.30713538,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2045,3202716.20627559,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2050,3627467.5107243,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2055,4009022.05236778,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2060,4345297.26138278,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2065,4610219.98317861,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2070,4780422.8549432,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2075,4832396.4680354,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2080,4725271.1724087,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2085,4607633.16714081,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2090,4418853.93074755,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2095,4115901.15719563,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2100,3620784.43573201,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2015,37550.4739243178,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2020,490141.942066895,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2025,1312012.68072949,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2030,2338006.46860781,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2035,3628559.8687739,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2040,4959901.74072529,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2045,6666720.6820858,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2050,8791862.90816926,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2055,10881272.7147906,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2060,13084161.9472872,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2065,15432428.2788492,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2070,18051507.0127696,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2075,20990844.9091861,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2080,24318633.82111,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2085,28580394.6331673,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2090,34226079.2716352,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2095,41838967.1415493,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2100,48864198.6150447,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2020,155162.602093498,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2025,520822.247104164,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2030,1011696.95189247,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2035,1632267.90532735,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2040,2267915.50315711,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2045,3041138.84018789,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2050,3926510.8025611,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2055,4959521.89035846,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2060,6232219.60508804,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2065,7836854.6159312,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2070,9977462.32773002,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2075,12801006.1504396,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2080,16321145.7123432,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2085,19885807.9190786,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2090,23295271.6296034,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2095,26212236.6879,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2100,28942092.334306,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2015,5455661.87880961,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2020,16123428.3691072,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2025,27586650.3156766,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2030,35943706.8726083,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2035,42196852.3995566,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2040,43550785.4713159,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2045,43702882.4370084,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2050,43180560.3036851,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2055,42418698.9532509,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2060,41473453.5124136,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2065,40359401.1746089,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2070,38878364.5943216,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2075,36956649.3155201,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2080,34701864.5077226,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2085,31385875.3512309,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2090,27322166.4295216,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2095,22489152.4841343,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2100,18018714.4260548,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1975,51770468.6203521,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1990,60405268.9776205,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2005,81078189.5843635,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2010,79644515.814495,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2015,78702905.0886358,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2020,71018706.4108636,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2025,61014493.2081709,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2030,54018485.8188616,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2035,49025666.384741,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2040,47694722.9723396,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2045,46766490.6460976,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2050,45570693.8123769,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2055,44307074.5214147,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2060,42884277.0175543,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2065,41211053.5759776,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2070,39101524.9424039,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2075,36534008.2821319,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2080,33710758.2336052,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2085,29677615.0693959,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2090,24900435.6430675,"vehicle"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2095,19524047.4903565,"vehicle"
