"scenario","region","sector","mode","technology","input","year","value","Units"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2095,133.984946277577,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2100,133.799205053283,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2015,273.197797254922,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2020,262.293835231404,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2025,254.086268311332,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2030,246.272905192728,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2035,237.492362072812,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2040,229.002880197414,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2045,219.912882610438,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2050,210.843942795445,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2055,204.471060446801,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2060,200.134992056033,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2065,197.373574635041,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2070,195.477958201039,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2075,194.038198531202,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2080,192.623057525743,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2085,191.238097091076,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2090,189.874216700074,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2095,188.524204666647,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2100,187.605198062459,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1975,403.861919250394,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1990,403.860623298103,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2005,403.860989091284,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2010,376.937637564197,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2015,372.02129579694,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2020,361.776999796261,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2025,342.413373737143,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2030,319.013296278167,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2035,291.739850467106,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2040,276.339214948318,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2045,261.907067188999,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2050,247.823182429974,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2055,238.235710944394,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2060,231.875798704364,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2065,227.838368276621,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2070,225.085035364836,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2075,223.019675413978,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2080,220.992147878039,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2085,219.019796480118,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2090,217.085150771347,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2095,215.175972304729,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2100,213.871594579176,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2015,355.252432467034,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2020,336.920620811846,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2025,321.131003869793,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2030,306.832387318642,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2035,291.803918489647,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2040,278.643436772071,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2045,265.432633790599,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2050,252.347622967028,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2055,243.822680563995,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2060,238.26101434432,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2065,234.671816254731,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2070,232.112671201944,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2075,230.07180404141,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2080,228.060360959632,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2085,226.097130896827,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2090,224.161620946159,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2095,222.23766232779,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2100,220.984703113043,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2015,98.9037819244121,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2020,98.2689398805868,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2025,97.7718745099275,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2030,97.282856530566,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2035,96.7399543233786,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2040,96.1958397743183,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2045,95.582380371817,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2050,94.951309261373,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2055,94.5321754735361,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2060,94.2244109835251,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2065,93.988366173268,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2070,93.7858523491197,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2075,93.6011567100454,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2080,93.4188853254462,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2085,93.237586832797,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2090,93.0562402584507,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2095,92.8744748800017,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2100,92.7610569826379,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2020,148.095649657416,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2025,145.26380551793,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2030,142.519458974341,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2035,139.51975056507,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2040,136.701339852796,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2045,133.603971676222,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2050,130.4372791521,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2055,128.556723928762,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2060,127.443537370061,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2065,126.812198358565,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2070,126.415685097048,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2075,126.126285864501,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2080,125.839169863398,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2085,125.554278735529,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2090,125.270601140156,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2095,124.987064899444,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2100,124.811575179265,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2015,252.152322228883,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2020,242.186234390333,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2025,234.713773980365,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2030,227.606034072037,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2035,219.618836879259,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2040,211.730414151969,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2045,203.23144861507,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2050,194.760349837946,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2055,188.801323280794,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2060,184.758221544559,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2065,182.1913315674,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2070,180.435814166068,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2075,179.107892347393,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2080,177.803312713591,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2085,176.526284371561,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2090,175.267591350633,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2095,174.022041114933,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2100,173.1691813323,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1975,372.755146070274,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1990,372.753668885515,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2005,372.75522396717,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2010,347.904052652287,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2015,343.432416801071,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2020,334.385605394214,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2025,317.470499808389,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2030,296.458765471594,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2035,269.698266760716,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2040,255.340139688618,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2045,241.94365947479,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2050,228.866521711224,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2055,219.954191770691,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2060,214.048081383583,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2065,210.307793274238,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2070,207.762054324259,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2075,205.856796640294,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2080,203.986063691648,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2085,202.16656025052,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2090,200.380862010607,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2095,198.620587241895,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2100,197.411133932847,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2015,327.892434477373,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2020,311.183323192815,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2025,296.663414572239,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2030,283.503670078207,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2035,269.667758839158,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2040,257.476043756004,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2045,245.245468722281,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2050,233.116302079732,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2055,225.160898568789,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2060,219.96540202948,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2065,216.622853653304,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2070,214.249002557479,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2075,212.363950061208,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2080,210.507051835112,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2085,208.695050516674,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2090,206.909904187559,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2095,205.134116643965,"MJ/100km"
"SSP1","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2100,203.974038046281,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2015,76.8791521416837,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2020,76.3880497771397,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2025,76.0020048126147,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2030,75.6220061619954,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2035,75.1975471579788,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2040,74.772810622469,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2045,74.2934464670035,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2050,73.8017724307741,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2055,73.4758145430406,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2060,73.2368345606522,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2065,73.0523285947106,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2070,72.8934952277738,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2075,72.748268560091,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2080,72.6051030036181,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2085,72.4649530926322,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2090,72.3257891888703,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2095,72.1834032259682,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2100,72.0958494971834,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2020,115.808599996267,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2025,113.592750309729,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2030,111.451486758999,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2035,109.106303594398,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2040,106.898628192991,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2045,104.475291375623,"MJ/100km"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2050,101.997464639639,"MJ/100km"
