"Model_year","Size","Technology","Material","Value"
"1978","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1978","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1978","Car","PHEV40","Cast Aluminum","164.627254917073"
"1978","Car","PHEV40","Other","652.736228467843"
"1978","Car","PHEV40","Total","2040.0646625246"
"1978","Car","FCV","HSS/AHSS","360.112368787073"
"1978","Car","FCV","Cast Iron","15.0492700073554"
"1978","Car","FCV","Mild steel and other steels","636.547647066584"
"1978","Car","FCV","Wrought Aluminum","74.0564276702233"
"1978","Car","FCV","Cast Aluminum","117.305399049141"
"1978","Car","FCV","Other","799.426543399401"
"1978","Car","FCV","Total","2002.49765597978"
"1978","Light truck","ICEV-G","HSS/AHSS","165.187893178382"
"1978","Light truck","ICEV-G","Cast Iron","237.585054703465"
"1978","Light truck","ICEV-G","Mild steel and other steels","944.733856085006"
"1978","Light truck","ICEV-G","Wrought Aluminum","15.3634682870118"
"1978","Light truck","ICEV-G","Cast Aluminum","38.1677800997888"
"1978","Light truck","ICEV-G","Other","482.307860458482"
"1978","Light truck","ICEV-G","Total","1883.34591092879"
"1978","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1978","Light truck","BEV100","Cast Iron","16.5373806521717"
"1978","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1978","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1978","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1978","Light truck","BEV100","Other","910.285211643206"
"1978","Light truck","BEV100","Total","2195.30604442175"
"1978","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1978","Light truck","BEV300","Cast Iron","16.5670382382257"
"1978","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1978","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1978","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1978","Light truck","BEV300","Other","1621.14108872979"
"1978","Light truck","BEV300","Total","2956.03528571917"
"1978","Light truck","FFV","HSS/AHSS","165.187893178382"
"1978","Light truck","FFV","Cast Iron","237.585054703465"
"1978","Light truck","FFV","Mild steel and other steels","944.733856085006"
"1978","Light truck","FFV","Wrought Aluminum","15.3634682870118"
"1978","Light truck","FFV","Cast Aluminum","38.1677800997888"
"1978","Light truck","FFV","Other","482.307860458482"
"1978","Light truck","FFV","Total","1883.34591092879"
"1978","Light truck","ICEV-D","HSS/AHSS","165.187893178382"
"1978","Light truck","ICEV-D","Cast Iron","237.585054703465"
"1978","Light truck","ICEV-D","Mild steel and other steels","944.733856085006"
"1978","Light truck","ICEV-D","Wrought Aluminum","15.3634682870118"
"1978","Light truck","ICEV-D","Cast Aluminum","38.1677800997888"
"1978","Light truck","ICEV-D","Other","482.307860458482"
"1978","Light truck","ICEV-D","Total","1883.34591092879"
"1978","Light truck","CNG","HSS/AHSS","392.668133239019"
"1978","Light truck","CNG","Cast Iron","121.013264463742"
"1978","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1978","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1978","Light truck","CNG","Cast Aluminum","137.164922721696"
"1978","Light truck","CNG","Other","585.018195936627"
"1978","Light truck","CNG","Total","2036.99757749653"
"1978","Light truck","HEV","HSS/AHSS","396.36316095983"
"1978","Light truck","HEV","Cast Iron","86.6726218468701"
"1978","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1978","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1978","Light truck","HEV","Cast Aluminum","161.07319048439"
"1978","Light truck","HEV","Other","670.78924691619"
"1978","Light truck","HEV","Total","2197.24746571152"
"1978","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1978","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1978","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1978","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1978","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1978","Light truck","PHEV20","Other","684.451373487208"
"1978","Light truck","PHEV20","Total","2222.76580470095"
"1978","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1978","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1978","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1978","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1978","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1978","Light truck","PHEV40","Other","841.230448846504"
"1978","Light truck","PHEV40","Total","2459.38714757307"
"1978","Light truck","FCV","HSS/AHSS","429.456963167862"
"1978","Light truck","FCV","Cast Iron","17.9472141349122"
"1978","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1978","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1978","Light truck","FCV","Cast Aluminum","131.958976296135"
"1978","Light truck","FCV","Other","928.772034682237"
"1978","Light truck","FCV","Total","2349.69724806585"
"1979","Car","ICEV-G","HSS/AHSS","138.63130443273"
"1979","Car","ICEV-G","Cast Iron","199.389467433278"
"1979","Car","ICEV-G","Mild steel and other steels","789.005044346203"
"1979","Car","ICEV-G","Wrought Aluminum","13.9978570912869"
"1979","Car","ICEV-G","Cast Aluminum","34.7751641327092"
"1979","Car","ICEV-G","Other","404.769178582082"
"1979","Car","ICEV-G","Total","1580.56801443772"
"1979","Car","BEV100","HSS/AHSS","329.672136102412"
"1979","Car","BEV100","Cast Iron","13.7771579654915"
"1979","Car","BEV100","Mild steel and other steels","575.493790445109"
"1979","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1979","Car","BEV100","Cast Aluminum","131.350644849465"
"1979","Car","BEV100","Other","677.464565492958"
"1979","Car","BEV100","Total","1773.12446900193"
"1979","Car","BEV300","HSS/AHSS","330.283933228708"
"1979","Car","BEV300","Cast Iron","13.8027252632057"
"1979","Car","BEV300","Mild steel and other steels","593.074464245133"
"1979","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1979","Car","BEV300","Cast Aluminum","150.619832159557"
"1979","Car","BEV300","Other","1201.78257790502"
"1979","Car","BEV300","Total","2335.01389651919"
"1979","Car","FFV","HSS/AHSS","138.63130443273"
"1979","Car","FFV","Cast Iron","199.389467433278"
"1979","Car","FFV","Mild steel and other steels","789.005044346203"
"1979","Car","FFV","Wrought Aluminum","13.9978570912869"
"1979","Car","FFV","Cast Aluminum","34.7751641327092"
"1979","Car","FFV","Other","404.769178582082"
"1979","Car","FFV","Total","1580.56801443772"
"1979","Car","ICEV-D","HSS/AHSS","138.63130443273"
"1979","Car","ICEV-D","Cast Iron","199.389467433278"
"1979","Car","ICEV-D","Mild steel and other steels","789.005044346203"
"1979","Car","ICEV-D","Wrought Aluminum","13.9978570912869"
"1979","Car","ICEV-D","Cast Aluminum","34.7751641327092"
"1979","Car","ICEV-D","Other","404.769178582082"
"1979","Car","ICEV-D","Total","1580.56801443772"
"1979","Car","CNG","HSS/AHSS","326.791134613074"
"1979","Car","CNG","Cast Iron","110.114404054405"
"1979","Car","CNG","Mild steel and other steels","634.90364075173"
"1979","Car","CNG","Wrought Aluminum","51.9917591014301"
"1979","Car","CNG","Cast Aluminum","126.130743315543"
"1979","Car","CNG","Other","511.06622389351"
"1979","Car","CNG","Total","1760.99790572969"
"1979","Car","HEV","HSS/AHSS","330.418600023242"
"1979","Car","HEV","Cast Iron","78.7474544626553"
"1979","Car","HEV","Mild steel and other steels","718.676349600353"
"1979","Car","HEV","Wrought Aluminum","45.4688952776546"
"1979","Car","HEV","Cast Aluminum","144.568895963767"
"1979","Car","HEV","Other","582.367611698081"
"1979","Car","HEV","Total","1900.24780702575"
"1979","Car","PHEV20","HSS/AHSS","330.550074498057"
"1979","Car","PHEV20","Cast Iron","76.46341577455"
"1979","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1979","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1979","Car","PHEV20","Cast Aluminum","143.59415889208"
"1979","Car","PHEV20","Other","581.504626441672"
"1979","Car","PHEV20","Total","1906.8935801498"
"1979","Car","PHEV40","HSS/AHSS","331.338394983126"
"1979","Car","PHEV40","Cast Iron","82.2547124067843"
"1979","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1979","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1979","Car","PHEV40","Cast Aluminum","164.627254917073"
"1979","Car","PHEV40","Other","652.736228467843"
"1979","Car","PHEV40","Total","2040.0646625246"
"1979","Car","FCV","HSS/AHSS","360.112368787073"
"1979","Car","FCV","Cast Iron","15.0492700073554"
"1979","Car","FCV","Mild steel and other steels","636.547647066584"
"1979","Car","FCV","Wrought Aluminum","74.0564276702233"
"1979","Car","FCV","Cast Aluminum","117.305399049141"
"1979","Car","FCV","Other","799.426543399401"
"1979","Car","FCV","Total","2002.49765597978"
"1979","Light truck","ICEV-G","HSS/AHSS","169.357149226881"
"1979","Light truck","ICEV-G","Cast Iron","243.581577253006"
"1979","Light truck","ICEV-G","Mild steel and other steels","963.877859931283"
"1979","Light truck","ICEV-G","Wrought Aluminum","17.1003019986439"
"1979","Light truck","ICEV-G","Cast Aluminum","42.4826317945405"
"1979","Light truck","ICEV-G","Other","494.481058661837"
"1979","Light truck","ICEV-G","Total","1930.88057693531"
"1979","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1979","Light truck","BEV100","Cast Iron","16.5373806521717"
"1979","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1979","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1979","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1979","Light truck","BEV100","Other","910.285211643206"
"1979","Light truck","BEV100","Total","2195.30604442175"
"1979","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1979","Light truck","BEV300","Cast Iron","16.5670382382257"
"1979","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1979","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1979","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1979","Light truck","BEV300","Other","1621.14108872979"
"1979","Light truck","BEV300","Total","2956.03528571917"
"1979","Light truck","FFV","HSS/AHSS","169.357149226881"
"1979","Light truck","FFV","Cast Iron","243.581577253006"
"1979","Light truck","FFV","Mild steel and other steels","963.877859931283"
"1979","Light truck","FFV","Wrought Aluminum","17.1003019986439"
"1979","Light truck","FFV","Cast Aluminum","42.4826317945405"
"1979","Light truck","FFV","Other","494.481058661837"
"1979","Light truck","FFV","Total","1930.88057693531"
"1979","Light truck","ICEV-D","HSS/AHSS","169.357149226881"
"1979","Light truck","ICEV-D","Cast Iron","243.581577253006"
"1979","Light truck","ICEV-D","Mild steel and other steels","963.877859931283"
"1979","Light truck","ICEV-D","Wrought Aluminum","17.1003019986439"
"1979","Light truck","ICEV-D","Cast Aluminum","42.4826317945405"
"1979","Light truck","ICEV-D","Other","494.481058661837"
"1979","Light truck","ICEV-D","Total","1930.88057693531"
"1979","Light truck","CNG","HSS/AHSS","392.668133239019"
"1979","Light truck","CNG","Cast Iron","121.013264463742"
"1979","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1979","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1979","Light truck","CNG","Cast Aluminum","137.164922721696"
"1979","Light truck","CNG","Other","585.018195936627"
"1979","Light truck","CNG","Total","2036.99757749653"
"1979","Light truck","HEV","HSS/AHSS","396.36316095983"
"1979","Light truck","HEV","Cast Iron","86.6726218468701"
"1979","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1979","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1979","Light truck","HEV","Cast Aluminum","161.07319048439"
"1979","Light truck","HEV","Other","670.78924691619"
"1979","Light truck","HEV","Total","2197.24746571152"
"1979","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1979","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1979","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1979","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1979","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1979","Light truck","PHEV20","Other","684.451373487208"
"1979","Light truck","PHEV20","Total","2222.76580470095"
"1979","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1979","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1979","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1979","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1979","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1979","Light truck","PHEV40","Other","841.230448846504"
"1979","Light truck","PHEV40","Total","2459.38714757307"
"1979","Light truck","FCV","HSS/AHSS","429.456963167862"
"1979","Light truck","FCV","Cast Iron","17.9472141349122"
"1979","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1979","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1979","Light truck","FCV","Cast Aluminum","131.958976296135"
"1979","Light truck","FCV","Other","928.772034682237"
"1979","Light truck","FCV","Total","2349.69724806585"
"1980","Car","ICEV-G","HSS/AHSS","123.39153494319"
"1980","Car","ICEV-G","Cast Iron","177.470539852244"
"1980","Car","ICEV-G","Mild steel and other steels","693.380945127489"
"1980","Car","ICEV-G","Wrought Aluminum","15.0100986311345"
"1980","Car","ICEV-G","Cast Aluminum","37.2898965992992"
"1980","Car","ICEV-G","Other","360.272814623719"
"1980","Car","ICEV-G","Total","1406.81582837026"
"1980","Car","BEV100","HSS/AHSS","329.672136102412"
"1980","Car","BEV100","Cast Iron","13.7771579654915"
"1980","Car","BEV100","Mild steel and other steels","575.493790445109"
"1980","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1980","Car","BEV100","Cast Aluminum","131.350644849465"
"1980","Car","BEV100","Other","677.464565492958"
"1980","Car","BEV100","Total","1773.12446900193"
"1980","Car","BEV300","HSS/AHSS","330.283933228708"
"1980","Car","BEV300","Cast Iron","13.8027252632057"
"1980","Car","BEV300","Mild steel and other steels","593.074464245133"
"1980","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1980","Car","BEV300","Cast Aluminum","150.619832159557"
"1980","Car","BEV300","Other","1201.78257790502"
"1980","Car","BEV300","Total","2335.01389651919"
"1980","Car","FFV","HSS/AHSS","123.39153494319"
"1980","Car","FFV","Cast Iron","177.470539852244"
"1980","Car","FFV","Mild steel and other steels","693.380945127489"
"1980","Car","FFV","Wrought Aluminum","15.0100986311345"
"1980","Car","FFV","Cast Aluminum","37.2898965992992"
"1980","Car","FFV","Other","360.272814623719"
"1980","Car","FFV","Total","1406.81582837026"
"1980","Car","ICEV-D","HSS/AHSS","123.39153494319"
"1980","Car","ICEV-D","Cast Iron","177.470539852244"
"1980","Car","ICEV-D","Mild steel and other steels","693.380945127489"
"1980","Car","ICEV-D","Wrought Aluminum","15.0100986311345"
"1980","Car","ICEV-D","Cast Aluminum","37.2898965992992"
"1980","Car","ICEV-D","Other","360.272814623719"
"1980","Car","ICEV-D","Total","1406.81582837026"
"1980","Car","CNG","HSS/AHSS","326.791134613074"
"1980","Car","CNG","Cast Iron","110.114404054405"
"1980","Car","CNG","Mild steel and other steels","634.90364075173"
"1980","Car","CNG","Wrought Aluminum","51.9917591014301"
"1980","Car","CNG","Cast Aluminum","126.130743315543"
"1980","Car","CNG","Other","511.06622389351"
"1980","Car","CNG","Total","1760.99790572969"
"1980","Car","HEV","HSS/AHSS","330.418600023242"
"1980","Car","HEV","Cast Iron","78.7474544626553"
"1980","Car","HEV","Mild steel and other steels","718.676349600353"
"1980","Car","HEV","Wrought Aluminum","45.4688952776546"
"1980","Car","HEV","Cast Aluminum","144.568895963767"
"1980","Car","HEV","Other","582.367611698081"
"1980","Car","HEV","Total","1900.24780702575"
"1980","Car","PHEV20","HSS/AHSS","330.550074498057"
"1980","Car","PHEV20","Cast Iron","76.46341577455"
"1980","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1980","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1980","Car","PHEV20","Cast Aluminum","143.59415889208"
"1980","Car","PHEV20","Other","581.504626441672"
"1980","Car","PHEV20","Total","1906.8935801498"
"1980","Car","PHEV40","HSS/AHSS","331.338394983126"
"1980","Car","PHEV40","Cast Iron","82.2547124067843"
"1980","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1980","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1980","Car","PHEV40","Cast Aluminum","164.627254917073"
"1980","Car","PHEV40","Other","652.736228467843"
"1980","Car","PHEV40","Total","2040.0646625246"
"1980","Car","FCV","HSS/AHSS","360.112368787073"
"1980","Car","FCV","Cast Iron","15.0492700073554"
"1980","Car","FCV","Mild steel and other steels","636.547647066584"
"1980","Car","FCV","Wrought Aluminum","74.0564276702233"
"1980","Car","FCV","Cast Aluminum","117.305399049141"
"1980","Car","FCV","Other","799.426543399401"
"1980","Car","FCV","Total","2002.49765597978"
"1980","Light truck","ICEV-G","HSS/AHSS","153.910540142355"
"1980","Light truck","ICEV-G","Cast Iron","221.365158157649"
"1980","Light truck","ICEV-G","Mild steel and other steels","864.878095876855"
