"Year","Source","Region","Aeo_year","Aeo_case","Mix"
2047,"Renewable","SPPC",2021,"LOP",0.617378730568016
2048,"Renewable","SPPC",2021,"LOP",0.619701266832241
2049,"Renewable","SPPC",2021,"LOP",0.618093936925858
2050,"Renewable","SPPC",2021,"LOP",0.617376083080699
2020,"Coal","SPPN",2021,"LOP",0.404882934984972
2021,"Coal","SPPN",2021,"LOP",0.375829369982345
2022,"Coal","SPPN",2021,"LOP",0.377733420797604
2023,"Coal","SPPN",2021,"LOP",0.385593230475534
2024,"Coal","SPPN",2021,"LOP",0.333329038928219
2025,"Coal","SPPN",2021,"LOP",0.357917153919537
2026,"Coal","SPPN",2021,"LOP",0.401476866952792
2027,"Coal","SPPN",2021,"LOP",0.400674302627705
2028,"Coal","SPPN",2021,"LOP",0.399236296656901
2029,"Coal","SPPN",2021,"LOP",0.398090596664285
2030,"Coal","SPPN",2021,"LOP",0.397289709186192
2031,"Coal","SPPN",2021,"LOP",0.395827151885769
2032,"Coal","SPPN",2021,"LOP",0.39367249187012
2033,"Coal","SPPN",2021,"LOP",0.393105392502049
2034,"Coal","SPPN",2021,"LOP",0.392431247547763
2035,"Coal","SPPN",2021,"LOP",0.388896945643001
2036,"Coal","SPPN",2021,"LOP",0.387323392260442
2037,"Coal","SPPN",2021,"LOP",0.386764211145645
2038,"Coal","SPPN",2021,"LOP",0.385632139291889
2039,"Coal","SPPN",2021,"LOP",0.382562865433443
2040,"Coal","SPPN",2021,"LOP",0.380046366200267
2041,"Coal","SPPN",2021,"LOP",0.378947451909194
2042,"Coal","SPPN",2021,"LOP",0.37720958399803
2043,"Coal","SPPN",2021,"LOP",0.3760021196211
2044,"Coal","SPPN",2021,"LOP",0.371370542704392
2045,"Coal","SPPN",2021,"LOP",0.369817667973062
2046,"Coal","SPPN",2021,"LOP",0.369331144147543
2047,"Coal","SPPN",2021,"LOP",0.370556832413574
2048,"Coal","SPPN",2021,"LOP",0.369176218639271
2049,"Coal","SPPN",2021,"LOP",0.368884349879675
2050,"Coal","SPPN",2021,"LOP",0.37106917601355
2020,"Natural Gas","SPPN",2021,"LOP",0.0333649614909863
2021,"Natural Gas","SPPN",2021,"LOP",0.0265606036501316
2022,"Natural Gas","SPPN",2021,"LOP",0.0252039689176781
2023,"Natural Gas","SPPN",2021,"LOP",0.023537661957785
2024,"Natural Gas","SPPN",2021,"LOP",0.0183592782554157
2025,"Natural Gas","SPPN",2021,"LOP",0.0176422951608946
