Technology,Region,Aeo_case,Aeo_year,Data_type,Size,Year,Unit,Value
PHEV40,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,14363
BEV100,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,4558
BEV300,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,78680
CNG,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,370
FCV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1240
FFV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,12310
HEV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,45054
ICEV-D,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,9146
ICEV-G,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,384927
PHEV20,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,4559
PHEV40,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,8388
BEV100,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,16774
BEV300,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,323879
CNG,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1077
FCV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,3418
FFV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,40480
HEV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,150654
ICEV-D,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,30018
ICEV-G,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1184861
PHEV20,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,13240
PHEV40,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,33040
BEV100,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,21872
BEV300,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,384414
CNG,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1679
FCV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,5546
FFV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,49489
HEV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,174361
ICEV-D,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,34486
ICEV-G,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1496074
PHEV20,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,20108
PHEV40,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,44289
BEV100,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,101285
BEV300,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1815085
CNG,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,8030
FCV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,25128
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,237944
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,848900
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,165723
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,7193449
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,92236
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,205672
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,5609
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,86882
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,494
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,1649
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,13096
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,42528
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,8209
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,378624
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,5763
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,10784
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,11601
BEV300,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,206102
CNG,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,936
FCV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,2998
FFV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,26937
HEV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,93248
ICEV-D,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,17025
ICEV-G,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,815856
PHEV20,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,10891
PHEV40,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2047,vehicle,24485
BEV100,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,24841
BEV300,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,10338
CNG,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1404
FCV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,3420
FFV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,77822
HEV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,23797
ICEV-D,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,17242
ICEV-G,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,748716
PHEV20,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,18521
PHEV40,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8792
BEV100,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7850
BEV300,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,4310
CNG,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,503
FCV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1412
FFV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,26000
HEV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7318
ICEV-D,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,4725
ICEV-G,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,227454
PHEV20,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,6535
PHEV40,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,3292
BEV100,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,24988
BEV300,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8145
CNG,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1225
FCV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,2734
FFV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,72882
HEV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,24250
ICEV-D,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,18497
ICEV-G,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,738834
PHEV20,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,17586
PHEV40,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7560
BEV100,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,12067
BEV300,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,6700
CNG,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,948
FCV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,2196
FFV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,36695
HEV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,10461
ICEV-D,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7110
ICEV-G,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,302678
PHEV20,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,9939
PHEV40,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,5117
BEV100,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7955
BEV300,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,3540
CNG,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,410
FCV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1182
FFV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,26691
HEV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8393
ICEV-D,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,6910
ICEV-G,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,254434
PHEV20,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,6668
PHEV40,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,2848
BEV100,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,25469
BEV300,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,9659
CNG,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1314
FCV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,3239
FFV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,79488
HEV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,24234
ICEV-D,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,17901
ICEV-G,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,682992
PHEV20,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,18699
PHEV40,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8284
BEV100,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,36367
BEV300,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,15945
CNG,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1825
FCV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,5260
FFV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,108855
HEV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,33308
ICEV-D,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,24401
ICEV-G,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1005475
PHEV20,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,27437
PHEV40,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,13198
BEV100,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,166516
BEV300,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,72040
CNG,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,9388
FCV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,23840
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,518716
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,157709
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,113955
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,4794233
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,126928
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,59763
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8789
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,4760
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,553
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1560
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,29534
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8349
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,5791
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,261645
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7328
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,3655
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,18186
BEV300,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,8639
CNG,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,1202
FCV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,2833
FFV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,60745
HEV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,17596
ICEV-D,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,11373
ICEV-G,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,572002
PHEV20,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,14212
PHEV40,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2047,vehicle,7013
BEV100,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,14851
BEV300,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,270412
CNG,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1127
FCV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,3618
FFV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,33881
HEV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,122295
ICEV-D,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,24037
ICEV-G,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1043960
PHEV20,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,13329
PHEV40,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,31518
BEV100,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,5097
BEV300,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,81248
CNG,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,445
FCV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1495
FFV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,11688
HEV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,37744
ICEV-D,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,6847
ICEV-G,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,336502
PHEV20,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,5198
PHEV40,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,9825
BEV100,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,13368
BEV300,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,279039
CNG,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1168
FCV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,2875
FFV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,32604
HEV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,128210
ICEV-D,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,24804
ICEV-G,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1061645
PHEV20,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,11209
PHEV40,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,29301
BEV100,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,7885
BEV300,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,115810
CNG,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,729
FCV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,2325
FFV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,16976
HEV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,53093
ICEV-D,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,10016
ICEV-G,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,474915
PHEV20,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,7941
PHEV40,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,14410
BEV100,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,4599
BEV300,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,80085
CNG,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,370
FCV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1246
FFV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,12248
HEV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,44813
ICEV-D,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,8981
ICEV-G,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,382786
PHEV20,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,4563
PHEV40,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,8452
BEV100,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,16988
BEV300,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,330470
CNG,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1077
FCV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,3436
FFV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,37552
HEV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,149851
ICEV-D,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,29510
ICEV-G,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1178114
PHEV20,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,13238
PHEV40,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,33364
BEV100,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,22040
BEV300,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,390332
CNG,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1675
FCV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,5558
FFV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,49203
HEV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,173390
ICEV-D,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,33840
ICEV-G,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1486989
PHEV20,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,20085
PHEV40,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,44467
BEV100,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,102188
BEV300,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1845191
CNG,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,8026
FCV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,25215
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,234003
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,844630
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,162902
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,7153477
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,92220
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,206798
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,5654
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,88367
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,493
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,1652
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,13033
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,42318
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,8074
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,376572
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,5763
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,10849
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2048,vehicle,11702
