"Technology","Year","Value","Scenario","Unit"
"elec_biomass (conv)",2075,0.302235,"SSP4","EJ"
"elec_biomass (IGCC)",2075,0.216366,"SSP4","EJ"
"elec_coal (conv pul)",2075,7.71367,"SSP4","EJ"
"elec_coal (IGCC)",2075,1.9616,"SSP4","EJ"
"elec_CSP",2075,0.187092,"SSP4","EJ"
"elec_CSP_storage",2075,0.623695,"SSP4","EJ"
"elec_gas (CC)",2075,4.09294,"SSP4","EJ"
"elec_gas (steam/CT)",2075,0.114239,"SSP4","EJ"
"elec_Gen_II_LWR",2075,0,"SSP4","EJ"
"elec_Gen_III",2075,4.45461,"SSP4","EJ"
"elec_geothermal",2075,0.614349,"SSP4","EJ"
"elec_refined liquids (CC)",2075,0.130537,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2075,0.00448282,"SSP4","EJ"
"global solar resource",2075,0.174717684,"SSP4","EJ"
"onshore wind resource",2075,2.33999359,"SSP4","EJ"
"water_td_elec_C",2075,4.85948996025,"SSP4","EJ"
"water_td_elec_W",2075,0.00096996025,"SSP4","EJ"
"backup_electricity",2080,2.3404715e-08,"SSP4","EJ"
"elec_biomass (conv)",2080,0.31784,"SSP4","EJ"
"elec_biomass (IGCC)",2080,0.243047,"SSP4","EJ"
"elec_coal (conv pul)",2080,7.31547,"SSP4","EJ"
"elec_coal (IGCC)",2080,2.14137,"SSP4","EJ"
"elec_CSP",2080,0.208406,"SSP4","EJ"
"elec_CSP_storage",2080,0.680291,"SSP4","EJ"
"elec_gas (CC)",2080,3.80671,"SSP4","EJ"
"elec_gas (steam/CT)",2080,0.110484,"SSP4","EJ"
"elec_Gen_II_LWR",2080,0,"SSP4","EJ"
"elec_Gen_III",2080,4.5552,"SSP4","EJ"
"elec_geothermal",2080,0.626717,"SSP4","EJ"
"elec_refined liquids (CC)",2080,0.119473,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2080,0.00441858,"SSP4","EJ"
"global solar resource",2080,0.186547827,"SSP4","EJ"
"onshore wind resource",2080,2.45319794,"SSP4","EJ"
"water_td_elec_C",2080,4.88017563556,"SSP4","EJ"
"water_td_elec_W",2080,0.00103563556,"SSP4","EJ"
"backup_electricity",2085,7.6764289e-08,"SSP4","EJ"
"elec_biomass (conv)",2085,0.336709,"SSP4","EJ"
"elec_biomass (IGCC)",2085,0.262729,"SSP4","EJ"
"elec_coal (conv pul)",2085,7.07084,"SSP4","EJ"
"elec_coal (IGCC)",2085,2.21163,"SSP4","EJ"
"elec_CSP",2085,0.227332,"SSP4","EJ"
"elec_CSP_storage",2085,0.734167,"SSP4","EJ"
"elec_gas (CC)",2085,3.41695,"SSP4","EJ"
"elec_gas (steam/CT)",2085,0.1067,"SSP4","EJ"
"elec_Gen_II_LWR",2085,0,"SSP4","EJ"
"elec_Gen_III",2085,4.59735,"SSP4","EJ"
"elec_geothermal",2085,0.642673,"SSP4","EJ"
"elec_refined liquids (CC)",2085,0.110747,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2085,0.00424702,"SSP4","EJ"
"global solar resource",2085,0.199102403,"SSP4","EJ"
"onshore wind resource",2085,2.57404169,"SSP4","EJ"
"water_td_elec_C",2085,4.90087533237,"SSP4","EJ"
"water_td_elec_W",2085,0.00110533237,"SSP4","EJ"
"backup_electricity",2090,1.54512411e-07,"SSP4","EJ"
"elec_biomass (conv)",2090,0.356543,"SSP4","EJ"
"elec_biomass (IGCC)",2090,0.282836,"SSP4","EJ"
"elec_coal (conv pul)",2090,6.77584,"SSP4","EJ"
"elec_coal (IGCC)",2090,2.26146,"SSP4","EJ"
"elec_CSP",2090,0.239854,"SSP4","EJ"
"elec_CSP_storage",2090,0.767541,"SSP4","EJ"
"elec_gas (CC)",2090,3.21303,"SSP4","EJ"
"elec_gas (steam/CT)",2090,0.109561,"SSP4","EJ"
"elec_Gen_II_LWR",2090,0,"SSP4","EJ"
"elec_Gen_III",2090,4.57608,"SSP4","EJ"
"elec_geothermal",2090,0.646014,"SSP4","EJ"
"elec_refined liquids (CC)",2090,0.0978259,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2090,0.00391274,"SSP4","EJ"
"global solar resource",2090,0.20655541,"SSP4","EJ"
"onshore wind resource",2090,2.61852737,"SSP4","EJ"
"water_td_elec_C",2090,4.92154670921,"SSP4","EJ"
"water_td_elec_W",2090,0.00114670921,"SSP4","EJ"
"backup_electricity",2095,4.47070427e-07,"SSP4","EJ"
"elec_biomass (conv)",2095,0.365724,"SSP4","EJ"
"elec_biomass (IGCC)",2095,0.294654,"SSP4","EJ"
"elec_coal (conv pul)",2095,6.3864,"SSP4","EJ"
"elec_coal (IGCC)",2095,2.24704,"SSP4","EJ"
"elec_CSP",2095,0.251771,"SSP4","EJ"
"elec_CSP_storage",2095,0.801655,"SSP4","EJ"
"elec_gas (CC)",2095,3.06817,"SSP4","EJ"
"elec_gas (steam/CT)",2095,0.112848,"SSP4","EJ"
"elec_Gen_II_LWR",2095,0,"SSP4","EJ"
"elec_Gen_III",2095,4.4238,"SSP4","EJ"
"elec_geothermal",2095,0.652882,"SSP4","EJ"
"elec_refined liquids (CC)",2095,0.099776,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2095,0.00410035,"SSP4","EJ"
"global solar resource",2095,0.215361314,"SSP4","EJ"
"onshore wind resource",2095,2.69002336,"SSP4","EJ"
"water_td_elec_C",2095,4.94222559677,"SSP4","EJ"
"water_td_elec_W",2095,0.00119559677,"SSP4","EJ"
"backup_electricity",2100,1.236423667e-06,"SSP4","EJ"
"elec_biomass (conv)",2100,0.37681,"SSP4","EJ"
"elec_biomass (IGCC)",2100,0.305602,"SSP4","EJ"
"elec_coal (conv pul)",2100,5.92957,"SSP4","EJ"
"elec_coal (IGCC)",2100,2.19441,"SSP4","EJ"
"elec_CSP",2100,0.261777,"SSP4","EJ"
"elec_CSP_storage",2100,0.831903,"SSP4","EJ"
"elec_gas (CC)",2100,3.0826,"SSP4","EJ"
"elec_gas (steam/CT)",2100,0.122782,"SSP4","EJ"
"elec_Gen_II_LWR",2100,0,"SSP4","EJ"
"elec_Gen_III",2100,4.20092,"SSP4","EJ"
"elec_geothermal",2100,0.656372,"SSP4","EJ"
"elec_refined liquids (CC)",2100,0.0998591,"SSP4","EJ"
"elec_refined liquids (steam/CT)",2100,0.00417888,"SSP4","EJ"
"global solar resource",2100,0.223523456,"SSP4","EJ"
"onshore wind resource",2100,2.74446758,"SSP4","EJ"
"water_td_elec_C",2100,4.9422709134,"SSP4","EJ"
"water_td_elec_W",2100,0.0012409134,"SSP4","EJ"
"backup_electricity",1990,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",1990,0,"SSP4_26","EJ"
"elec_biomass (conv)",1990,0.0791349,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",1990,0,"SSP4_26","EJ"
"elec_biomass (IGCC)",1990,0,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",1990,0,"SSP4_26","EJ"
"elec_coal (conv pul)",1990,6.02909,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",1990,0,"SSP4_26","EJ"
"elec_coal (IGCC)",1990,0,"SSP4_26","EJ"
"elec_CSP",1990,0.0023869,"SSP4_26","EJ"
"elec_CSP_storage",1990,0,"SSP4_26","EJ"
"elec_gas (CC CCS)",1990,0,"SSP4_26","EJ"
"elec_gas (CC)",1990,0.5903,"SSP4_26","EJ"
"elec_gas (steam/CT)",1990,0.435995,"SSP4_26","EJ"
"elec_Gen_II_LWR",1990,2.20139,"SSP4_26","EJ"
"elec_Gen_III",1990,0,"SSP4_26","EJ"
"elec_geothermal",1990,0.0576456,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",1990,0,"SSP4_26","EJ"
"elec_refined liquids (CC)",1990,0,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",1990,0.450767,"SSP4_26","EJ"
"global solar resource",1990,1.08004e-05,"SSP4_26","EJ"
"onshore wind resource",1990,0.0110381,"SSP4_26","EJ"
"water_td_elec_C",1990,4.643580060003,"SSP4_26","EJ"
"water_td_elec_W",1990,6.0003e-08,"SSP4_26","EJ"
"backup_electricity",2005,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2005,0,"SSP4_26","EJ"
"elec_biomass (conv)",2005,0.110634,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2005,0,"SSP4_26","EJ"
"elec_biomass (IGCC)",2005,0,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2005,0,"SSP4_26","EJ"
"elec_coal (conv pul)",2005,7.68047,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2005,0,"SSP4_26","EJ"
"elec_coal (IGCC)",2005,0,"SSP4_26","EJ"
"elec_CSP",2005,0.00214559,"SSP4_26","EJ"
"elec_CSP_storage",2005,0,"SSP4_26","EJ"
"elec_gas (CC CCS)",2005,0,"SSP4_26","EJ"
"elec_gas (CC)",2005,1.90249,"SSP4_26","EJ"
"elec_gas (steam/CT)",2005,0.666933,"SSP4_26","EJ"
"elec_Gen_II_LWR",2005,2.91859,"SSP4_26","EJ"
"elec_Gen_III",2005,0,"SSP4_26","EJ"
"elec_geothermal",2005,0.0604004,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2005,0,"SSP4_26","EJ"
"elec_refined liquids (CC)",2005,0,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2005,0.454965,"SSP4_26","EJ"
"global solar resource",2005,0.00188639,"SSP4_26","EJ"
"onshore wind resource",2005,0.0643712,"SSP4_26","EJ"
"water_td_elec_C",2005,4.63630048,"SSP4_26","EJ"
"water_td_elec_W",2005,1.048e-05,"SSP4_26","EJ"
"backup_electricity",2010,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2010,0,"SSP4_26","EJ"
"elec_biomass (conv)",2010,0.115436,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2010,0,"SSP4_26","EJ"
"elec_biomass (IGCC)",2010,0,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2010,0,"SSP4_26","EJ"
"elec_coal (conv pul)",2010,7.10527,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2010,0,"SSP4_26","EJ"
"elec_coal (IGCC)",2010,0,"SSP4_26","EJ"
"elec_CSP",2010,0.00316435,"SSP4_26","EJ"
"elec_CSP_storage",2010,0,"SSP4_26","EJ"
"elec_gas (CC CCS)",2010,0,"SSP4_26","EJ"
"elec_gas (CC)",2010,1.84213,"SSP4_26","EJ"
"elec_gas (steam/CT)",2010,1.54243,"SSP4_26","EJ"
"elec_Gen_II_LWR",2010,3.0201,"SSP4_26","EJ"
"elec_Gen_III",2010,0,"SSP4_26","EJ"
"elec_geothermal",2010,0.0632762,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2010,0,"SSP4_26","EJ"
"elec_refined liquids (CC)",2010,0,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2010,0.144545,"SSP4_26","EJ"
"global solar resource",2010,0.0109978,"SSP4_26","EJ"
"onshore wind resource",2010,0.342527,"SSP4_26","EJ"
"water_td_elec_C",2010,4.4640410995,"SSP4_26","EJ"
"water_td_elec_W",2010,6.10995e-05,"SSP4_26","EJ"
"backup_electricity",2015,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2015,0,"SSP4_26","EJ"
"elec_biomass (conv)",2015,0.062933,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2015,0,"SSP4_26","EJ"
"elec_biomass (IGCC)",2015,0,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2015,0,"SSP4_26","EJ"
"elec_coal (conv pul)",2015,8.1258,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2015,0,"SSP4_26","EJ"
"elec_coal (IGCC)",2015,0,"SSP4_26","EJ"
"elec_CSP",2015,0.00342567,"SSP4_26","EJ"
"elec_CSP_storage",2015,0,"SSP4_26","EJ"
"elec_gas (CC CCS)",2015,0,"SSP4_26","EJ"
"elec_gas (CC)",2015,2.72718,"SSP4_26","EJ"
"elec_gas (steam/CT)",2015,1.21703,"SSP4_26","EJ"
"elec_Gen_II_LWR",2015,2.791,"SSP4_26","EJ"
"elec_Gen_III",2015,0.390279,"SSP4_26","EJ"
"elec_geothermal",2015,0.111834,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2015,0,"SSP4_26","EJ"
"elec_refined liquids (CC)",2015,0,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2015,0.0839933,"SSP4_26","EJ"
"global solar resource",2015,0.020742237,"SSP4_26","EJ"
"onshore wind resource",2015,0.441608386,"SSP4_26","EJ"
"water_td_elec_C",2015,4.505625198764,"SSP4_26","EJ"
"water_td_elec_W",2015,0.000115198764,"SSP4_26","EJ"
"backup_electricity",2020,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2020,0,"SSP4_26","EJ"
"elec_biomass (conv)",2020,0.0850645,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2020,0,"SSP4_26","EJ"
"elec_biomass (IGCC)",2020,0,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2020,0,"SSP4_26","EJ"
"elec_coal (conv pul)",2020,8.00975,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2020,0,"SSP4_26","EJ"
"elec_coal (IGCC)",2020,0,"SSP4_26","EJ"
"elec_CSP",2020,0.00375669,"SSP4_26","EJ"
"elec_CSP_storage",2020,0,"SSP4_26","EJ"
"elec_gas (CC CCS)",2020,0,"SSP4_26","EJ"
"elec_gas (CC)",2020,2.8552,"SSP4_26","EJ"
"elec_gas (steam/CT)",2020,1.1343,"SSP4_26","EJ"
"elec_Gen_II_LWR",2020,2.6601,"SSP4_26","EJ"
"elec_Gen_III",2020,0.520491,"SSP4_26","EJ"
"elec_geothermal",2020,0.137995,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2020,0,"SSP4_26","EJ"
"elec_refined liquids (CC)",2020,0.0173081,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2020,0.0778645,"SSP4_26","EJ"
"global solar resource",2020,0.0261443234,"SSP4_26","EJ"
"onshore wind resource",2020,0.488123652,"SSP4_26","EJ"
"water_td_elec_C",2020,4.552655189816,"SSP4_26","EJ"
"water_td_elec_W",2020,0.000145189816,"SSP4_26","EJ"
"backup_electricity",2025,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2025,0.00411784,"SSP4_26","EJ"
"elec_biomass (conv)",2025,0.108394,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2025,0.00253211,"SSP4_26","EJ"
"elec_biomass (IGCC)",2025,0.0079072,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2025,0.0316211,"SSP4_26","EJ"
"elec_coal (conv pul)",2025,7.74418,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2025,0.0142452,"SSP4_26","EJ"
"elec_coal (IGCC)",2025,0.0683286,"SSP4_26","EJ"
"elec_CSP",2025,0.00586452,"SSP4_26","EJ"
"elec_CSP_storage",2025,0.00483524,"SSP4_26","EJ"
"elec_gas (CC CCS)",2025,0.0602087,"SSP4_26","EJ"
"elec_gas (CC)",2025,3.12512,"SSP4_26","EJ"
"elec_gas (steam/CT)",2025,1.03674,"SSP4_26","EJ"
"elec_Gen_II_LWR",2025,2.46916,"SSP4_26","EJ"
"elec_Gen_III",2025,0.895289,"SSP4_26","EJ"
"elec_geothermal",2025,0.218556,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2025,0.00530543,"SSP4_26","EJ"
"elec_refined liquids (CC)",2025,0.0351683,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2025,0.0732968,"SSP4_26","EJ"
"global solar resource",2025,0.0430338124,"SSP4_26","EJ"
"onshore wind resource",2025,0.648811792,"SSP4_26","EJ"
"water_td_elec_C",2025,4.599738955406,"SSP4_26","EJ"
"water_td_elec_W",2025,0.000238955406,"SSP4_26","EJ"
"backup_electricity",2030,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2030,0.0173937,"SSP4_26","EJ"
"elec_biomass (conv)",2030,0.134007,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2030,0.00985271,"SSP4_26","EJ"
"elec_biomass (IGCC)",2030,0.0217793,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2030,0.113644,"SSP4_26","EJ"
"elec_coal (conv pul)",2030,7.2763,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2030,0.0541419,"SSP4_26","EJ"
"elec_coal (IGCC)",2030,0.16452,"SSP4_26","EJ"
"elec_CSP",2030,0.0130584,"SSP4_26","EJ"
"elec_CSP_storage",2030,0.0302479,"SSP4_26","EJ"
"elec_gas (CC CCS)",2030,0.198326,"SSP4_26","EJ"
"elec_gas (CC)",2030,3.45126,"SSP4_26","EJ"
"elec_gas (steam/CT)",2030,0.875106,"SSP4_26","EJ"
"elec_Gen_II_LWR",2030,2.20787,"SSP4_26","EJ"
"elec_Gen_III",2030,1.59436,"SSP4_26","EJ"
"elec_geothermal",2030,0.3512,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2030,0.0139142,"SSP4_26","EJ"
"elec_refined liquids (CC)",2030,0.0516063,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2030,0.060378,"SSP4_26","EJ"
"global solar resource",2030,0.0745237264,"SSP4_26","EJ"
"onshore wind resource",2030,0.987019532,"SSP4_26","EJ"
"water_td_elec_C",2030,4.646903776436,"SSP4_26","EJ"
"water_td_elec_W",2030,0.000413776436,"SSP4_26","EJ"
"backup_electricity",2035,0,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2035,0.0490901,"SSP4_26","EJ"
"elec_biomass (conv)",2035,0.154674,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2035,0.0255926,"SSP4_26","EJ"
"elec_biomass (IGCC)",2035,0.0387061,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2035,0.265886,"SSP4_26","EJ"
"elec_coal (conv pul)",2035,6.41918,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2035,0.133512,"SSP4_26","EJ"
"elec_coal (IGCC)",2035,0.250921,"SSP4_26","EJ"
"elec_CSP",2035,0.0290532,"SSP4_26","EJ"
"elec_CSP_storage",2035,0.0980255,"SSP4_26","EJ"
"elec_gas (CC CCS)",2035,0.427623,"SSP4_26","EJ"
"elec_gas (CC)",2035,3.67864,"SSP4_26","EJ"
"elec_gas (steam/CT)",2035,0.667192,"SSP4_26","EJ"
"elec_Gen_II_LWR",2035,1.87989,"SSP4_26","EJ"
"elec_Gen_III",2035,2.58036,"SSP4_26","EJ"
"elec_geothermal",2035,0.504278,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2035,0.0260773,"SSP4_26","EJ"
"elec_refined liquids (CC)",2035,0.0573405,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2035,0.0455508,"SSP4_26","EJ"
"global solar resource",2035,0.1177318694,"SSP4_26","EJ"
"onshore wind resource",2035,1.506216482,"SSP4_26","EJ"
"water_td_elec_C",2035,4.694143650836,"SSP4_26","EJ"
"water_td_elec_W",2035,0.000653650836,"SSP4_26","EJ"
"backup_electricity",2040,2.053917e-09,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2040,0.122742,"SSP4_26","EJ"
"elec_biomass (conv)",2040,0.161564,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2040,0.0602359,"SSP4_26","EJ"
"elec_biomass (IGCC)",2040,0.0579801,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2040,0.540997,"SSP4_26","EJ"
"elec_coal (conv pul)",2040,5.09503,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2040,0.286677,"SSP4_26","EJ"
"elec_coal (IGCC)",2040,0.316334,"SSP4_26","EJ"
"elec_CSP",2040,0.0622336,"SSP4_26","EJ"
"elec_CSP_storage",2040,0.241631,"SSP4_26","EJ"
"elec_gas (CC CCS)",2040,0.811602,"SSP4_26","EJ"
"elec_gas (CC)",2040,3.807,"SSP4_26","EJ"
"elec_gas (steam/CT)",2040,0.442566,"SSP4_26","EJ"
"elec_Gen_II_LWR",2040,1.51005,"SSP4_26","EJ"
"elec_Gen_III",2040,3.96317,"SSP4_26","EJ"
"elec_geothermal",2040,0.635581,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2040,0.0483698,"SSP4_26","EJ"
"elec_refined liquids (CC)",2040,0.061571,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2040,0.0316622,"SSP4_26","EJ"
"global solar resource",2040,0.1747278894,"SSP4_26","EJ"
"onshore wind resource",2040,2.001976682,"SSP4_26","EJ"
"water_td_elec_C",2040,4.715080024586,"SSP4_26","EJ"
"water_td_elec_W",2040,0.000970024586,"SSP4_26","EJ"
"backup_electricity",2045,6.31512642e-07,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2045,0.245544,"SSP4_26","EJ"
"elec_biomass (conv)",2045,0.146099,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2045,0.114865,"SSP4_26","EJ"
"elec_biomass (IGCC)",2045,0.0705778,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2045,0.880874,"SSP4_26","EJ"
"elec_coal (conv pul)",2045,3.33469,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2045,0.490971,"SSP4_26","EJ"
"elec_coal (IGCC)",2045,0.31906,"SSP4_26","EJ"
"elec_CSP",2045,0.118352,"SSP4_26","EJ"
"elec_CSP_storage",2045,0.455924,"SSP4_26","EJ"
"elec_gas (CC CCS)",2045,1.28724,"SSP4_26","EJ"
"elec_gas (CC)",2045,3.69814,"SSP4_26","EJ"
"elec_gas (steam/CT)",2045,0.251801,"SSP4_26","EJ"
"elec_Gen_II_LWR",2045,1.14021,"SSP4_26","EJ"
"elec_Gen_III",2045,5.43451,"SSP4_26","EJ"
"elec_geothermal",2045,0.765074,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2045,0.070072,"SSP4_26","EJ"
"elec_refined liquids (CC)",2045,0.0518695,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2045,0.0198828,"SSP4_26","EJ"
"global solar resource",2045,0.2454537924,"SSP4_26","EJ"
"onshore wind resource",2045,2.896100296,"SSP4_26","EJ"
"water_td_elec_C",2045,4.736102665042,"SSP4_26","EJ"
"water_td_elec_W",2045,0.001362665042,"SSP4_26","EJ"
"backup_electricity",2050,0.00014681729097,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2050,0.449072,"SSP4_26","EJ"
"elec_biomass (conv)",2050,0.114613,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2050,0.192662,"SSP4_26","EJ"
"elec_biomass (IGCC)",2050,0.0725203,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2050,1.25611,"SSP4_26","EJ"
"elec_coal (conv pul)",2050,1.62031,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2050,0.728321,"SSP4_26","EJ"
"elec_coal (IGCC)",2050,0.241169,"SSP4_26","EJ"
"elec_CSP",2050,0.192469,"SSP4_26","EJ"
"elec_CSP_storage",2050,0.736047,"SSP4_26","EJ"
"elec_gas (CC CCS)",2050,1.82436,"SSP4_26","EJ"
"elec_gas (CC)",2050,3.30788,"SSP4_26","EJ"
"elec_gas (steam/CT)",2050,0.119205,"SSP4_26","EJ"
"elec_Gen_II_LWR",2050,0.812229,"SSP4_26","EJ"
"elec_Gen_III",2050,6.84557,"SSP4_26","EJ"
"elec_geothermal",2050,0.922318,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2050,0.0940614,"SSP4_26","EJ"
"elec_refined liquids (CC)",2050,0.0368609,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2050,0.0112889,"SSP4_26","EJ"
"global solar resource",2050,0.314017896,"SSP4_26","EJ"
"onshore wind resource",2050,3.90128113,"SSP4_26","EJ"
"water_td_elec_C",2050,4.75711405938,"SSP4_26","EJ"
"water_td_elec_W",2050,0.00174405938,"SSP4_26","EJ"
"backup_electricity",2055,0.0019327235258,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2055,0.755379,"SSP4_26","EJ"
"elec_biomass (conv)",2055,0.074845,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2055,0.287923,"SSP4_26","EJ"
"elec_biomass (IGCC)",2055,0.0644045,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2055,1.60143,"SSP4_26","EJ"
"elec_coal (conv pul)",2055,0.568436,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2055,0.95711,"SSP4_26","EJ"
"elec_coal (IGCC)",2055,0.121682,"SSP4_26","EJ"
"elec_CSP",2055,0.291084,"SSP4_26","EJ"
"elec_CSP_storage",2055,1.08839,"SSP4_26","EJ"
"elec_gas (CC CCS)",2055,2.3515,"SSP4_26","EJ"
"elec_gas (CC)",2055,2.63253,"SSP4_26","EJ"
"elec_gas (steam/CT)",2055,0.047949,"SSP4_26","EJ"
"elec_Gen_II_LWR",2055,0.550942,"SSP4_26","EJ"
"elec_Gen_III",2055,8.11651,"SSP4_26","EJ"
"elec_geothermal",2055,1.02515,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2055,0.118889,"SSP4_26","EJ"
"elec_refined liquids (CC)",2055,0.0232844,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2055,0.00603996,"SSP4_26","EJ"
"global solar resource",2055,0.317118527,"SSP4_26","EJ"
"onshore wind resource",2055,4.77232919,"SSP4_26","EJ"
"water_td_elec_C",2055,4.77777085049,"SSP4_26","EJ"
"water_td_elec_W",2055,0.00177085049,"SSP4_26","EJ"
"backup_electricity",2060,0.0046122034062,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2060,1.21586,"SSP4_26","EJ"
"elec_biomass (conv)",2060,0.0332733,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2060,0.40221,"SSP4_26","EJ"
"elec_biomass (IGCC)",2060,0.0432131,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2060,1.91689,"SSP4_26","EJ"
"elec_coal (conv pul)",2060,0.153672,"SSP4_26","EJ"
"elec_coal (IGCC CCS)",2060,1.17613,"SSP4_26","EJ"
"elec_coal (IGCC)",2060,0.040491,"SSP4_26","EJ"
"elec_CSP",2060,0.400228,"SSP4_26","EJ"
"elec_CSP_storage",2060,1.46966,"SSP4_26","EJ"
"elec_gas (CC CCS)",2060,2.87876,"SSP4_26","EJ"
"elec_gas (CC)",2060,1.3804,"SSP4_26","EJ"
"elec_gas (steam/CT)",2060,0.0155865,"SSP4_26","EJ"
"elec_Gen_II_LWR",2060,0.360003,"SSP4_26","EJ"
"elec_Gen_III",2060,9.28605,"SSP4_26","EJ"
"elec_geothermal",2060,1.07952,"SSP4_26","EJ"
"elec_refined liquids (CC CCS)",2060,0.151493,"SSP4_26","EJ"
"elec_refined liquids (CC)",2060,0.013231,"SSP4_26","EJ"
"elec_refined liquids (steam/CT)",2060,0.00177507,"SSP4_26","EJ"
"global solar resource",2060,0.293467513,"SSP4_26","EJ"
"onshore wind resource",2060,5.47454485,"SSP4_26","EJ"
"water_td_elec_C",2060,4.79828400106,"SSP4_26","EJ"
"water_td_elec_W",2060,0.00165400106,"SSP4_26","EJ"
"backup_electricity",2065,0.003520219413,"SSP4_26","EJ"
"elec_biomass (conv CCS)",2065,1.86236,"SSP4_26","EJ"
"elec_biomass (conv)",2065,0.0106596,"SSP4_26","EJ"
"elec_biomass (IGCC CCS)",2065,0.499571,"SSP4_26","EJ"
"elec_biomass (IGCC)",2065,0.0191652,"SSP4_26","EJ"
"elec_coal (conv pul CCS)",2065,2.11688,"SSP4_26","EJ"
"elec_coal (conv pul)",2065,0.0327822,"SSP4_26","EJ"
