"Units","scenario","region","sector","mode","technology","input","year","value"
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2075,0.0897603
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2080,0.09800015
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2085,0.10568759
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2090,0.11317704
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2095,0.11957871
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2100,0.12432623
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2015,0.0865643
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2020,0.2564554
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2025,0.4284594
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2030,0.5439137
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2035,0.6191205
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2040,0.6228387
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2045,0.6063615
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2050,0.5825953
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2055,0.5611172
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2060,0.5415354
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2065,0.5237733
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2070,0.5058469
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2075,0.4865894
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2080,0.4655029
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2085,0.4421695
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2090,0.4158209
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2095,0.3909422
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2100,0.368279
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1975,1.04176
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1990,1.21552
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2005,1.63151
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2010,1.5433
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2015,1.489575
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2020,1.334056
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2025,1.126735
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2030,0.9607869
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2035,0.813675
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2040,0.772001
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2045,0.7366762
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2050,0.6992106
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2055,0.668801
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2060,0.6431563
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2065,0.6201274
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2070,0.5968203
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2075,0.5723765
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2080,0.5461829
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2085,0.5173244
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2090,0.4841305
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2095,0.4536008
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2100,0.4260444
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2015,0.0140433
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2020,0.0376021
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2025,0.07552733
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2030,0.11441632
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2035,0.15440997
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2040,0.18255128
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2045,0.20938155
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2050,0.2325072
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2055,0.2538007
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2060,0.2736046
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2065,0.2913216
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2070,0.3069178
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2075,0.3198847
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2080,0.3298941
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2085,0.3375054
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2090,0.3441759
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2095,0.3476129
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2100,0.3521892
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2015,0.000684839
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2020,0.009036803
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2025,0.024359798
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2030,0.043721819
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2035,0.06842751
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2040,0.09318892
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2045,0.12362008
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2050,0.1596104
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2055,0.19212999
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2060,0.22230062
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2065,0.25014086
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2070,0.2772659
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2075,0.304094
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2080,0.3314978
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2085,0.3596723
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2090,0.3897893
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2095,0.4193382
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2100,0.4333269
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2020,0.00425479
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2025,0.01419505
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2030,0.0275049
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2035,0.04431661
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2040,0.06055565
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2045,0.07920057
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2050,0.09930891
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2055,0.12047968
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2060,0.14302623
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2065,0.1664654
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2070,0.1904825
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2075,0.21429436
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2080,0.2375925
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2085,0.2603144
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2090,0.2830305
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2095,0.3038818
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2100,0.3197983
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2015,0.261745
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2020,0.771141
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2025,1.306829
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2030,1.6884931
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2035,1.9634983
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2040,2.0100335
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2045,1.990375
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2050,1.937684
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2055,1.883107
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2060,1.830403
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2065,1.781667
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2070,1.729759
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2075,1.67263
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2080,1.608652
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2085,1.536476
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2090,1.453743
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2095,1.3733049
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2100,1.3002275
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1975,3.46803
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1990,4.04645
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2005,5.4313
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2010,5.13766
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2015,5.040134
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2020,4.514608
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2025,3.807185
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2030,3.289741
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2035,2.893936
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2040,2.774355
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2045,2.671083
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2050,2.555105
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2055,2.459998
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2060,2.37922
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2065,2.305458
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2070,2.228933
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2075,2.146727
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2080,2.056725
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2085,1.956058
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2090,1.839181
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2095,1.730838
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2100,1.633932
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2015,0.0442951
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2020,0.120765
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2025,0.2454897
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2030,0.3754586
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2035,0.51141192
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2040,0.6100993
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2045,0.7059359
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2050,0.7901678
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2055,0.8685523
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2060,0.9422757
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2065,1.0089661
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2070,1.0684647
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2075,1.1188467
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2080,1.1588478
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2085,1.1902848
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2090,1.2179436
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2095,1.234536
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2100,1.2556971
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2015,0.00103596
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2020,0.009891956
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2025,0.025305457
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2030,0.043750988
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2035,0.065996562
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2040,0.08688898
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2045,0.11119806
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2050,0.1386698
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2055,0.16216952
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2060,0.18265603
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2065,0.20005894
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2070,0.2158855
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2075,0.2305205
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2080,0.2446035
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2085,0.2580904
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2090,0.2722406
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2095,0.2842494
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2100,0.2875682
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2020,0.00268756
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2025,0.00879348
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2030,0.01674034
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2035,0.02648534
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2040,0.035574888
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2045,0.04572306
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2050,0.0564137
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2055,0.06762811
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2060,0.07944002
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2065,0.09169495
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2070,0.10400114
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2075,0.11601153
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2080,0.12739022
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2085,0.13817566
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2090,0.14904323
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2095,0.15828534
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2100,0.1649289
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2015,0.174743
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2020,0.497344
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2025,0.823125
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2030,1.039278
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2035,1.1786328
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2040,1.180544
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2045,1.1450711
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2050,1.0959347
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2055,1.0516941
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2060,1.0131114
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2065,0.9786336
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2070,0.9433612
"EJ","SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2075,0.9057151
